user_id,tenure_days,plan,primary_device,region,age_group,bundle_type,num_services,sessions_last_30d,active_days_last_30d,watch_time_last_30d,avg_session_duration_min,completion_rate,skip_rate,content_diversity_score,feature_usage_score,search_activity_last_30d,watchlist_additions_last_30d,days_since_last_session,sessions_per_active_day,watch_time_per_active_day,searches_per_session,watchlist_additions_per_session,will_churn_30d,signup_date,behavioral_segment,churn_probability,churn_date
U000134,722,individual,tablet,US,35_44,bundle,2,6,4,209.9,37.96,0.5419,0.6157,0.5137,0.0,3,0,37,1.5,52.475,0.5,0.0,1,2023-07-10,at_risk,0.775125,2025-07-20
U000135,294,individual,tv,LATAM,18_24,standalone,2,7,4,442.1,56.17,0.7371,0.3881,0.6301,0.4404,4,7,4,1.75,110.525,0.5714,1.0,0,2024-09-10,casual,0.014225,
U000136,555,student,tablet,US,45_54,standalone,4,24,15,1110.4,42.84,0.99,0.01,0.6101,0.7183,15,1,3,1.6,74.0267,0.625,0.0417,0,2023-12-24,power,0.000182,
U000137,56,individual,tablet,LATAM,18_24,standalone,3,18,10,952.55,65.62,0.8701,0.1166,0.6801,0.8159,11,3,1,1.8,95.255,0.6111,0.1667,0,2025-05-06,power,0.0009,
U000138,332,family,tablet,EU,35_44,bundle,3,15,11,690.17,42.53,0.5907,0.4611,0.6964,0.5472,8,6,16,1.3636,62.7427,0.5333,0.4,0,2024-08-03,casual,0.0116,
U000139,410,individual,tablet,EU,35_44,standalone,4,6,1,131.51,19.53,0.3869,0.5983,0.5315,0.2001,2,0,3,6.0,131.51,0.3333,0.0,0,2024-05-17,at_risk,0.41113,
U000140,885,individual,mobile,LATAM,25_34,bundle,2,11,6,391.43,40.7,0.7534,0.2079,0.5866,0.346,3,3,12,1.8333,65.2383,0.2727,0.2727,0,2023-01-28,passive,0.029896,
U000141,216,premium,mobile,US,35_44,standalone,2,7,8,235.07,30.83,0.5957,0.4516,0.4275,0.3563,3,2,37,0.875,29.3838,0.4286,0.2857,0,2024-11-27,passive,0.324811,
U000142,270,student,tablet,APAC,45_54,bundle,4,9,5,197.45,26.16,0.9861,0.0376,0.7081,0.3112,3,2,27,1.8,39.49,0.3333,0.2222,0,2024-10-04,casual,0.027733,
U000143,385,individual,tv,LATAM,18_24,standalone,2,6,4,261.53,38.16,0.4624,0.6082,0.4088,0.1824,0,1,30,1.5,65.3825,0.0,0.1667,1,2024-06-11,at_risk,0.648492,2025-07-04
U000144,894,individual,tv,LATAM,35_44,bundle,2,16,8,611.52,50.99,0.5685,0.4947,0.5702,0.5746,10,6,11,2.0,76.44,0.625,0.375,0,2023-01-19,casual,0.018787,
U000145,773,student,mobile,EU,25_34,bundle,2,8,2,143.04,16.52,0.4473,0.6217,0.104,0.0,2,1,24,4.0,71.52,0.25,0.125,1,2023-05-20,at_risk,0.675144,2025-07-06
U000146,60,premium,mobile,LATAM,35_44,standalone,3,2,5,56.79,24.48,0.5228,0.561,0.3737,0.1579,1,1,27,0.4,11.358,0.5,0.5,1,2025-05-02,at_risk,0.83316,2025-07-23
U000147,233,premium,mobile,US,45_54,bundle,4,12,8,312.57,31.45,0.7459,0.2807,0.5708,0.4998,5,3,12,1.5,39.0712,0.4167,0.25,0,2024-11-10,casual,0.004194,
U000148,745,individual,desktop,LATAM,35_44,bundle,2,5,1,172.98,34.55,0.3477,0.7146,0.1739,0.1042,2,0,5,5.0,172.98,0.4,0.0,1,2023-06-17,at_risk,0.63562,2025-07-27
U000149,80,premium,mobile,US,18_24,standalone,3,10,8,382.8,33.51,0.6078,0.4509,0.4323,0.5891,11,2,3,1.25,47.85,1.1,0.2,0,2025-04-12,casual,0.010092,
U000150,775,student,mobile,LATAM,25_34,bundle,2,11,9,158.74,17.55,0.4077,0.7215,0.5258,0.0672,1,2,12,1.2222,17.6378,0.0909,0.1818,0,2023-05-18,passive,0.206864,
U000151,275,premium,mobile,LATAM,35_44,bundle,5,21,15,704.95,34.68,0.6726,0.4162,0.7167,0.843,13,9,0,1.4,46.9967,0.619,0.4286,0,2024-09-29,power,0.000937,
U000152,829,family,tv,EU,18_24,standalone,3,13,7,430.39,33.42,0.6991,0.3506,0.7309,0.3125,4,3,31,1.8571,61.4843,0.3077,0.2308,0,2023-03-25,casual,0.055547,
U000153,285,individual,mobile,US,35_44,standalone,4,10,7,749.74,60.22,0.638,0.4215,0.7855,0.367,3,5,11,1.4286,107.1057,0.3,0.5,0,2024-09-19,casual,0.016178,
U000154,408,individual,tv,LATAM,35_44,bundle,4,31,12,1690.4,45.1,0.8614,0.2377,0.9227,0.6878,8,5,3,2.5833,140.8667,0.2581,0.1613,0,2024-05-19,power,0.000316,
U000155,606,family,mobile,US,45_54,bundle,5,23,10,939.71,49.4,0.9651,0.1242,0.7394,0.8877,15,13,2,2.3,93.971,0.6522,0.5652,0,2023-11-03,power,0.000265,
U000156,139,individual,mobile,LATAM,18_24,standalone,4,8,7,458.13,57.22,0.5691,0.4614,0.4524,0.3221,6,7,0,1.1429,65.4471,0.75,0.875,0,2025-02-12,casual,0.018356,
U000157,515,individual,mobile,LATAM,35_44,standalone,2,10,3,281.8,30.71,0.447,0.5051,0.05,0.2715,2,2,11,3.3333,93.9333,0.2,0.2,0,2024-02-02,passive,0.265476,
U000158,469,family,mobile,US,25_34,standalone,3,9,6,450.48,51.39,0.6626,0.5233,0.6887,0.6614,7,4,5,1.5,75.08,0.7778,0.4444,0,2024-03-19,casual,0.016553,
U000159,712,student,tablet,APAC,25_34,standalone,3,9,5,348.24,33.53,0.7103,0.2781,0.4566,0.429,3,1,3,1.8,69.648,0.3333,0.1111,0,2023-07-20,casual,0.012355,
U000160,897,student,desktop,LATAM,35_44,standalone,3,7,4,108.96,14.34,0.7702,0.2345,0.3357,0.2416,1,0,22,1.75,27.24,0.1429,0.0,0,2023-01-16,at_risk,0.383374,
U000161,608,individual,tablet,EU,35_44,standalone,3,4,4,110.54,28.46,0.4138,0.6217,0.05,0.1954,3,0,4,1.0,27.635,0.75,0.0,1,2023-11-01,at_risk,0.452815,2025-07-05
U000162,386,family,tablet,US,25_34,standalone,5,31,13,1481.96,47.61,0.9255,0.1141,0.5306,0.4333,10,4,13,2.3846,113.9969,0.3226,0.129,0,2024-06-10,power,0.000257,
U000163,383,individual,mobile,LATAM,45_54,bundle,4,20,13,482.4,25.13,0.6357,0.4104,0.5371,0.4921,5,7,3,1.5385,37.1077,0.25,0.35,0,2024-06-13,casual,0.005074,
U000164,394,individual,desktop,US,18_24,bundle,2,11,9,294.22,24.79,0.5906,0.4695,0.2916,0.2676,3,2,10,1.2222,32.6911,0.2727,0.1818,0,2024-06-02,passive,0.107819,
U000165,739,student,tv,LATAM,25_34,bundle,1,9,5,382.49,49.57,0.4545,0.6067,0.2628,0.3532,10,2,16,1.8,76.498,1.1111,0.2222,0,2023-06-23,passive,0.462152,
U000166,309,student,tablet,EU,25_34,standalone,2,12,6,361.36,42.39,0.7659,0.3778,0.3645,0.3672,5,4,3,2.0,60.2267,0.4167,0.3333,0,2024-08-26,casual,0.009524,
U000167,175,family,tv,US,18_24,standalone,2,7,4,201.99,33.13,0.5836,0.414,0.1381,0.3827,1,2,1,1.75,50.4975,0.1429,0.2857,0,2025-01-07,passive,0.09303,
U000168,321,student,mobile,LATAM,25_34,bundle,5,18,15,879.26,46.13,0.7285,0.3728,0.6716,0.7453,9,5,3,1.2,58.6173,0.5,0.2778,0,2024-08-14,power,0.001367,
U000169,49,family,mobile,LATAM,35_44,standalone,2,5,1,209.63,42.33,0.736,0.303,0.4461,0.643,7,6,7,5.0,209.63,1.4,1.2,0,2025-05-13,casual,0.075088,
U000170,122,individual,mobile,LATAM,35_44,standalone,2,7,4,185.58,37.16,0.6336,0.3151,0.1301,0.0874,4,0,0,1.75,46.395,0.5714,0.0,0,2025-03-01,passive,0.06434,
U000171,108,family,mobile,LATAM,25_34,bundle,3,10,8,361.55,29.79,0.5553,0.3686,0.2946,0.1992,4,3,1,1.25,45.1938,0.4,0.3,0,2025-03-15,passive,0.058256,
U000172,702,individual,tv,APAC,25_34,standalone,2,3,1,77.4,33.3,0.5192,0.6681,0.1846,0.0,1,2,11,3.0,77.4,0.3333,0.6667,1,2023-07-30,at_risk,0.731461,2025-07-11
U000173,659,family,desktop,EU,25_34,standalone,4,32,15,2089.24,67.38,0.9816,0.0561,0.6413,0.4853,14,3,3,2.1333,139.2827,0.4375,0.0938,0,2023-09-11,power,0.000172,
U000174,636,student,mobile,EU,18_24,bundle,5,23,10,1358.06,63.6,0.8348,0.1993,0.6299,0.8171,9,4,2,2.3,135.806,0.3913,0.1739,0,2023-10-04,power,0.000615,
U000175,432,premium,tv,US,35_44,standalone,4,28,14,2093.43,69.62,0.649,0.523,0.9781,0.6441,7,3,3,2.0,149.5307,0.25,0.1071,0,2024-04-25,power,0.001489,
U000176,654,individual,tv,LATAM,45_54,standalone,3,25,19,1440.13,61.76,0.6711,0.2923,0.6978,0.6963,11,6,7,1.3158,75.7963,0.44,0.24,0,2023-09-16,power,0.002331,
U000177,170,student,mobile,EU,45_54,bundle,4,16,11,982.04,62.11,0.847,0.1955,0.7251,0.6412,7,5,4,1.4545,89.2764,0.4375,0.3125,0,2025-01-12,power,0.000685,
U000178,814,individual,mobile,LATAM,25_34,standalone,3,12,3,588.19,44.78,0.6848,0.3791,0.4828,0.2637,7,5,6,4.0,196.0633,0.5833,0.4167,0,2023-04-09,casual,0.019102,
U000179,466,individual,mobile,LATAM,25_34,standalone,5,10,6,138.43,13.66,0.6476,0.418,0.7286,0.6356,6,3,29,1.6667,23.0717,0.6,0.3,0,2024-03-22,casual,0.045832,
U000180,847,individual,tv,LATAM,35_44,standalone,3,11,12,472.32,38.03,0.5529,0.5046,0.3097,0.3092,2,4,47,0.9167,39.36,0.1818,0.3636,1,2023-03-07,passive,0.416346,2025-07-30
U000181,162,family,mobile,APAC,45_54,bundle,5,3,1,117.92,35.24,0.6976,0.4196,0.5479,0.4422,7,1,0,3.0,117.92,2.3333,0.3333,0,2025-01-20,casual,0.049743,
U000182,463,family,mobile,EU,18_24,standalone,3,35,21,1618.72,54.03,0.9109,0.1552,0.8139,0.921,8,10,5,1.6667,77.0819,0.2286,0.2857,0,2024-03-25,power,0.000134,
U000183,636,family,mobile,LATAM,18_24,bundle,3,8,10,89.15,13.92,0.6035,0.4917,0.1894,0.563,2,1,49,0.8,8.915,0.25,0.125,1,2023-10-04,passive,0.574123,2025-07-30
U000184,461,premium,tablet,APAC,55_plus,standalone,5,22,15,1303.6,59.31,0.7517,0.3309,0.7572,0.6418,24,9,7,1.4667,86.9067,1.0909,0.4091,0,2024-03-27,power,0.000523,
U000185,418,individual,tablet,EU,18_24,bundle,2,8,6,175.4,24.06,0.4111,0.6042,0.4902,0.2771,2,0,7,1.3333,29.2333,0.25,0.0,1,2024-05-09,at_risk,0.305061,2025-07-04
U000186,174,student,mobile,US,55_plus,bundle,4,21,10,1145.91,47.93,0.7176,0.3613,0.7137,0.7252,12,3,2,2.1,114.591,0.5714,0.1429,0,2025-01-08,power,0.000989,
U000187,361,family,tv,LATAM,35_44,standalone,3,12,5,568.53,56.21,0.7272,0.2221,0.5293,0.6101,3,10,10,2.4,113.706,0.25,0.8333,0,2024-07-05,casual,0.010304,
U000188,237,individual,desktop,LATAM,25_34,bundle,2,4,5,76.42,23.54,0.3413,0.7185,0.4021,0.1768,2,0,11,0.8,15.284,0.5,0.0,1,2024-11-06,at_risk,0.737414,2025-07-02
U000189,292,student,mobile,LATAM,18_24,standalone,1,5,3,130.18,22.69,0.7216,0.4108,0.3682,0.3027,2,2,3,1.6667,43.3933,0.4,0.4,1,2024-09-12,passive,0.118337,2025-07-23
U000190,625,student,mobile,US,45_54,standalone,1,7,3,197.81,38.14,0.4913,0.6227,0.266,0.2481,3,2,8,2.3333,65.9367,0.4286,0.2857,0,2023-10-15,passive,0.251992,
U000191,578,individual,mobile,US,18_24,standalone,1,9,5,288.19,26.03,0.8024,0.2864,0.3113,0.1711,4,2,12,1.8,57.638,0.4444,0.2222,0,2023-12-01,passive,0.063215,
U000192,558,individual,mobile,LATAM,25_34,bundle,4,34,19,1543.36,48.29,0.8219,0.2822,0.9946,0.5659,12,6,1,1.7895,81.2295,0.3529,0.1765,0,2023-12-21,power,0.000301,
U000193,345,individual,tablet,LATAM,18_24,standalone,3,12,1,275.59,27.32,0.6251,0.421,0.1259,0.3948,2,2,13,12.0,275.59,0.1667,0.1667,0,2024-07-21,passive,0.101124,
U000194,865,individual,tablet,US,18_24,bundle,1,7,1,368.43,44.06,0.5332,0.5085,0.4298,0.5035,1,0,3,7.0,368.43,0.1429,0.0,1,2023-02-17,at_risk,0.26228,2025-07-29
U000195,106,family,tv,EU,35_44,bundle,3,3,3,132.78,42.71,0.3324,0.7052,0.135,0.2007,1,1,16,1.0,44.26,0.3333,0.3333,1,2025-03-17,at_risk,0.779679,2025-07-20
U000196,328,premium,mobile,LATAM,25_34,standalone,3,13,12,500.27,32.01,0.8165,0.1743,0.3484,0.6496,5,7,5,1.0833,41.6892,0.3846,0.5385,0,2024-08-07,casual,0.002114,
U000197,132,student,tablet,US,35_44,standalone,3,5,2,262.41,46.12,0.3759,0.6255,0.4999,0.5399,6,4,0,2.5,131.205,1.2,0.8,0,2025-02-19,casual,0.175886,
U000198,325,student,mobile,APAC,35_44,bundle,3,3,2,84.35,32.81,0.3172,0.705,0.1293,0.3395,0,3,2,1.5,42.175,0.0,1.0,1,2024-08-10,passive,0.715316,2025-07-26
U000199,867,individual,mobile,EU,25_34,standalone,3,18,12,886.38,47.75,0.5271,0.44,0.6065,0.447,6,5,6,1.5,73.865,0.3333,0.2778,0,2023-02-15,casual,0.012406,
U000200,349,student,mobile,LATAM,35_44,standalone,4,11,5,219.3,19.52,0.6729,0.4413,0.4355,0.4182,4,1,11,2.2,43.86,0.3636,0.0909,0,2024-07-17,casual,0.08967,
U000201,821,individual,tablet,US,25_34,standalone,4,14,11,940.99,51.88,0.7769,0.2534,0.6985,0.5543,9,8,5,1.2727,85.5445,0.6429,0.5714,0,2023-04-02,power,0.001812,
U000202,461,family,tv,EU,45_54,standalone,3,27,17,1807.96,63.75,0.9172,0.2427,0.7659,0.5322,8,4,2,1.5882,106.3506,0.2963,0.1481,0,2024-03-27,power,0.000516,
U000203,639,family,tv,EU,25_34,bundle,4,14,10,849.07,68.02,0.6554,0.4366,0.3822,0.5149,3,2,9,1.4,84.907,0.2143,0.1429,0,2023-10-01,casual,0.006532,
U000204,428,individual,tv,LATAM,35_44,standalone,3,18,10,1898.79,90.72,0.8361,0.4058,0.4939,0.8063,16,5,1,1.8,189.879,0.8889,0.2778,0,2024-04-29,power,0.001549,
U000205,261,family,mobile,LATAM,45_54,bundle,4,14,8,700.03,54.14,0.7646,0.3581,0.6538,0.9212,14,5,8,1.75,87.5038,1.0,0.3571,0,2024-10-13,power,0.001533,
U000206,695,family,mobile,LATAM,45_54,bundle,5,29,18,1286.38,42.39,0.6571,0.397,0.5544,0.6209,16,6,1,1.6111,71.4656,0.5517,0.2069,0,2023-08-06,power,0.001263,
U000207,874,premium,tablet,LATAM,18_24,bundle,3,6,6,129.75,21.83,0.6098,0.4358,0.4569,0.2069,2,1,5,1.0,21.625,0.3333,0.1667,0,2023-02-08,at_risk,0.199832,
U000208,259,individual,desktop,US,25_34,bundle,3,17,13,868.48,42.24,0.8143,0.3474,0.9267,0.8192,11,4,7,1.3077,66.8062,0.6471,0.2353,0,2024-10-15,power,0.000457,
U000209,708,family,tv,LATAM,45_54,standalone,4,16,6,947.58,66.46,0.8127,0.3838,0.6808,0.5577,20,8,8,2.6667,157.93,1.25,0.5,0,2023-07-24,power,0.002268,
U000210,257,family,mobile,US,45_54,standalone,3,9,5,564.97,61.72,0.8731,0.2747,0.4279,0.5054,8,4,4,1.8,112.994,0.8889,0.4444,0,2024-10-17,casual,0.011093,
U000211,654,individual,desktop,US,35_44,standalone,3,13,10,488.96,33.64,0.6944,0.2329,0.4867,0.6453,4,6,33,1.3,48.896,0.3077,0.4615,0,2023-09-16,casual,0.034498,
U000212,717,family,mobile,US,18_24,bundle,2,8,5,177.45,22.64,0.4994,0.4936,0.3345,0.0697,2,2,11,1.6,35.49,0.25,0.25,0,2023-07-15,at_risk,0.44405,
U000213,421,family,mobile,LATAM,25_34,bundle,1,5,1,72.45,14.15,0.4626,0.5857,0.2085,0.3731,3,1,36,5.0,72.45,0.6,0.2,1,2024-05-06,at_risk,0.858153,2025-07-08
U000214,671,individual,mobile,LATAM,55_plus,standalone,2,20,7,643.27,29.89,0.6527,0.3507,0.7446,0.7294,3,3,9,2.8571,91.8957,0.15,0.15,0,2023-08-30,casual,0.008653,
U000215,267,individual,mobile,LATAM,18_24,bundle,2,12,9,379.04,33.59,0.7525,0.3677,0.2721,0.4302,5,7,30,1.3333,42.1156,0.4167,0.5833,0,2024-10-07,casual,0.016466,
U000216,99,individual,tv,APAC,45_54,standalone,4,11,2,685.63,53.04,0.6266,0.3971,0.523,0.4515,2,2,0,5.5,342.815,0.1818,0.1818,0,2025-03-24,casual,0.034974,
U000217,113,family,tv,LATAM,25_34,bundle,3,20,16,1203.84,55.39,0.7736,0.2801,0.8307,0.6508,9,9,2,1.25,75.24,0.45,0.45,0,2025-03-10,power,0.000767,
U000218,419,student,mobile,LATAM,35_44,standalone,3,24,17,1320.85,65.92,0.8765,0.1591,0.5273,0.3737,8,2,34,1.4118,77.6971,0.3333,0.0833,0,2024-05-08,casual,0.006832,
U000219,816,individual,mobile,LATAM,18_24,standalone,5,16,4,565.45,33.91,0.8077,0.2617,1.0,0.8395,11,8,1,4.0,141.3625,0.6875,0.5,0,2023-04-07,power,0.000817,
U000220,141,student,tv,US,18_24,standalone,4,7,4,440.62,81.27,0.7831,0.1941,0.6519,0.6619,11,7,1,1.75,110.155,1.5714,1.0,0,2025-02-10,power,0.003872,
U000221,426,family,mobile,US,25_34,bundle,3,9,6,262.3,30.94,0.5698,0.4463,0.3303,0.2469,6,2,16,1.5,43.7167,0.6667,0.2222,0,2024-05-01,passive,0.169767,
U000222,643,family,mobile,APAC,45_54,bundle,3,27,14,1878.02,63.81,0.9766,0.1294,0.7893,0.8244,13,12,3,1.9286,134.1443,0.4815,0.4444,0,2023-09-27,power,0.000304,
U000223,206,individual,mobile,LATAM,35_44,standalone,4,15,6,628.26,45.31,0.7019,0.3666,0.6177,0.5616,19,4,1,2.5,104.71,1.2667,0.2667,0,2024-12-07,power,0.004009,
U000224,658,individual,tablet,LATAM,35_44,standalone,4,24,12,710.42,29.68,0.6332,0.3939,0.5616,0.5613,4,3,8,2.0,59.2017,0.1667,0.125,0,2023-09-12,casual,0.005369,
U000225,296,individual,desktop,EU,55_plus,standalone,4,12,6,541.1,43.99,0.8598,0.1541,0.6627,0.6271,10,5,3,2.0,90.1833,0.8333,0.4167,0,2024-09-08,casual,0.00241,
U000226,734,individual,mobile,LATAM,25_34,standalone,5,20,15,1469.98,58.76,0.9193,0.1856,0.9033,0.6966,5,6,4,1.3333,97.9987,0.25,0.3,0,2023-06-28,power,0.000753,
U000227,534,family,tv,LATAM,45_54,bundle,3,48,30,3542.03,63.18,0.7207,0.4136,0.6988,0.9265,18,5,0,1.6,118.0677,0.375,0.1042,0,2024-01-14,power,0.000237,
U000228,506,student,tablet,APAC,18_24,standalone,5,23,18,986.09,66.7,0.797,0.296,1.0,0.8972,18,3,3,1.2778,54.7828,0.7826,0.1304,0,2024-02-11,power,0.000445,
U000229,183,family,mobile,US,18_24,standalone,3,11,5,322.9,26.04,0.6397,0.4321,0.8009,0.6058,9,5,5,2.2,64.58,0.8182,0.4545,0,2024-12-30,casual,0.018955,
U000230,433,family,desktop,LATAM,25_34,standalone,2,3,4,54.19,19.41,0.6079,0.5355,0.1449,0.0941,2,1,12,0.75,13.5475,0.6667,0.3333,1,2024-04-24,at_risk,0.756923,2025-07-14
U000231,776,premium,tv,APAC,55_plus,bundle,2,7,4,210.19,27.65,0.3954,0.5401,0.05,0.2444,0,1,5,1.75,52.5475,0.0,0.1429,1,2023-05-17,at_risk,0.201815,2025-07-18
U000232,47,individual,tv,LATAM,35_44,standalone,3,5,1,291.66,67.94,0.9098,0.183,0.5982,0.2765,8,5,22,5.0,291.66,1.6,1.0,0,2025-05-15,casual,0.10518,
U000233,690,individual,tv,LATAM,18_24,standalone,2,17,14,737.23,46.13,0.6541,0.5523,0.7748,0.4095,7,3,1,1.2143,52.6593,0.4118,0.1765,0,2023-08-11,casual,0.008113,
U000234,459,student,mobile,LATAM,55_plus,standalone,2,5,3,130.18,20.03,0.6257,0.5072,0.4617,0.2924,5,2,18,1.6667,43.3933,1.0,0.4,1,2024-03-29,passive,0.309651,2025-07-27
U000235,656,premium,tablet,LATAM,45_54,bundle,3,12,13,560.77,48.27,0.4285,0.6425,0.3254,0.3158,1,5,4,0.9231,43.1362,0.0833,0.4167,0,2023-09-14,passive,0.076425,
U000236,607,family,tv,LATAM,35_44,bundle,5,27,14,1449.22,59.55,0.7907,0.2712,0.6787,0.453,9,11,1,1.9286,103.5157,0.3333,0.4074,0,2023-11-02,power,0.000336,
U000237,406,family,mobile,EU,35_44,standalone,4,29,14,1065.74,41.59,0.99,0.1237,0.7236,1.0,7,5,2,2.0714,76.1243,0.2414,0.1724,0,2024-05-21,power,0.000521,
U000238,298,family,tv,APAC,25_34,standalone,2,8,5,381.17,47.59,0.7621,0.2886,0.5745,0.375,7,5,7,1.6,76.234,0.875,0.625,0,2024-09-06,casual,0.019367,
U000239,576,individual,desktop,US,18_24,bundle,1,8,8,252.05,28.45,0.4775,0.6473,0.2785,0.2147,4,3,14,1.0,31.5062,0.5,0.375,0,2023-12-03,passive,0.257914,
U000240,152,family,tablet,APAC,35_44,standalone,3,13,6,864.09,50.54,0.96,0.1371,0.5781,0.6155,4,10,2,2.1667,144.015,0.3077,0.7692,0,2025-01-30,power,0.001377,
U000241,538,family,tv,LATAM,18_24,standalone,4,16,11,801.59,50.76,0.7216,0.3961,0.3227,0.7887,8,3,7,1.4545,72.8718,0.5,0.1875,0,2024-01-10,casual,0.003008,
U000242,112,student,mobile,LATAM,35_44,standalone,3,4,1,173.85,39.24,0.8039,0.2007,0.5581,0.547,4,3,9,4.0,173.85,1.0,0.75,0,2025-03-11,casual,0.053006,
U000243,596,premium,mobile,LATAM,35_44,standalone,3,15,10,686.51,42.07,0.5319,0.5516,0.3536,0.5142,8,6,1,1.5,68.651,0.5333,0.4,0,2023-11-13,casual,0.011455,
U000244,577,premium,mobile,US,35_44,standalone,3,4,1,65.86,17.25,0.7092,0.4159,0.4881,0.6494,5,3,28,4.0,65.86,1.25,0.75,0,2023-12-02,casual,0.201749,
U000245,103,premium,tablet,LATAM,45_54,standalone,3,3,1,99.63,35.8,0.5352,0.4558,0.288,0.0155,6,1,30,3.0,99.63,2.0,0.3333,1,2025-03-20,passive,0.683776,2025-07-25
U000246,689,family,tablet,LATAM,25_34,standalone,2,18,10,747.31,47.08,0.8461,0.1011,0.5994,0.5311,8,7,14,1.8,74.731,0.4444,0.3889,0,2023-08-12,casual,0.002637,
U000247,392,individual,desktop,APAC,25_34,standalone,2,17,7,810.49,48.69,0.7384,0.3623,0.7733,0.4349,2,4,3,2.4286,115.7843,0.1176,0.2353,0,2024-06-04,casual,0.004329,
U000248,715,individual,mobile,LATAM,18_24,standalone,4,19,15,1009.37,49.6,0.7331,0.2588,0.7037,1.0,6,3,3,1.2667,67.2913,0.3158,0.1579,0,2023-07-17,power,0.001598,
U000249,66,student,desktop,US,25_34,bundle,2,0,1,10.0,33.1,0.496,0.6233,0.1132,0.1537,3,4,16,0.0,10.0,0.0,0.0,1,2025-04-26,at_risk,0.976062,2025-07-15
U000250,186,family,desktop,LATAM,18_24,standalone,4,8,6,288.58,41.29,0.7459,0.3864,0.4789,0.74,7,1,3,1.3333,48.0967,0.875,0.125,0,2024-12-27,casual,0.006105,
U000251,460,student,tv,US,18_24,bundle,5,21,15,1307.0,60.71,0.7678,0.3393,0.8588,0.7446,13,7,3,1.4,87.1333,0.619,0.3333,0,2024-03-28,power,0.000504,
U000252,193,premium,desktop,US,25_34,bundle,2,12,9,468.02,42.83,0.3985,0.7073,0.4732,0.4647,7,2,3,1.3333,52.0022,0.5833,0.1667,0,2024-12-20,casual,0.016268,
U000253,317,individual,mobile,LATAM,25_34,standalone,1,4,3,54.08,20.43,0.4587,0.5766,0.3913,0.0544,2,0,4,1.3333,18.0267,0.5,0.0,1,2024-08-18,at_risk,0.558579,2025-07-15
U000254,605,student,mobile,LATAM,55_plus,bundle,2,4,2,121.8,34.21,0.4394,0.7127,0.3104,0.445,3,2,6,2.0,60.9,0.75,0.5,0,2023-11-04,passive,0.277657,
U000255,155,student,mobile,US,18_24,standalone,1,3,1,35.54,13.82,0.3063,0.8902,0.1117,0.375,2,2,5,3.0,35.54,0.6667,0.6667,1,2025-01-27,at_risk,0.949081,2025-07-06
U000256,620,family,mobile,US,18_24,standalone,2,6,5,385.62,40.25,0.6608,0.4354,0.2683,0.4442,4,1,14,1.2,77.124,0.6667,0.1667,0,2023-10-20,passive,0.084355,
U000257,120,student,mobile,LATAM,45_54,bundle,4,7,2,269.58,34.71,0.6252,0.4912,0.619,0.7482,6,3,4,3.5,134.79,0.8571,0.4286,0,2025-03-03,casual,0.027199,
U000258,182,student,tv,LATAM,18_24,standalone,2,5,1,277.37,46.29,0.8172,0.2376,0.6725,0.8174,6,4,6,5.0,277.37,1.2,0.8,0,2024-12-31,casual,0.048244,
U000259,541,student,mobile,LATAM,35_44,bundle,4,37,15,1678.8,40.32,0.947,0.0737,0.8127,0.837,3,7,2,2.4667,111.92,0.0811,0.1892,0,2024-01-07,power,0.000154,
U000260,721,individual,mobile,LATAM,35_44,bundle,3,7,7,293.61,35.46,0.4774,0.5619,0.2934,0.0164,2,1,3,1.0,41.9443,0.2857,0.1429,0,2023-07-11,passive,0.12697,
U000261,178,premium,mobile,EU,35_44,bundle,2,9,9,202.81,17.97,0.3327,0.7921,0.3705,0.4179,5,2,7,1.0,22.5344,0.5556,0.2222,0,2025-01-04,passive,0.138195,
U000262,291,individual,tv,LATAM,25_34,standalone,4,17,13,1123.54,58.53,0.9041,0.2015,0.6106,0.5805,9,2,1,1.3077,86.4262,0.5294,0.1176,0,2024-09-13,power,0.001132,
U000263,835,individual,desktop,LATAM,18_24,bundle,1,3,1,87.97,31.58,0.384,0.7554,0.2855,0.2593,1,0,18,3.0,87.97,0.3333,0.0,1,2023-03-19,at_risk,0.864031,2025-07-14
U000264,892,student,mobile,US,55_plus,bundle,3,15,10,449.46,26.12,0.8674,0.1366,0.3204,0.5089,11,3,4,1.5,44.946,0.7333,0.2,0,2023-01-21,casual,0.003003,
U000265,536,student,tablet,EU,45_54,standalone,4,24,15,1086.14,42.75,0.8192,0.2722,0.64,0.4441,26,11,0,1.6,72.4093,1.0833,0.4583,0,2024-01-12,power,0.000656,
U000266,419,individual,desktop,LATAM,35_44,standalone,4,10,4,490.69,55.2,0.7659,0.3398,0.5614,0.4661,11,1,2,2.5,122.6725,1.1,0.1,0,2024-05-08,casual,0.01252,
U000267,332,student,tv,US,18_24,bundle,3,8,3,211.54,36.69,0.3971,0.6589,0.2998,0.4068,1,1,14,2.6667,70.5133,0.125,0.125,0,2024-08-03,at_risk,0.591926,
U000268,563,student,tv,US,25_34,standalone,2,7,5,223.29,27.83,0.6029,0.3898,0.6034,0.3017,3,0,1,1.4,44.658,0.4286,0.0,1,2023-12-16,at_risk,0.12309,2025-07-14
U000269,544,student,tv,LATAM,35_44,bundle,1,24,15,1620.26,59.51,0.8869,0.1504,0.554,0.2792,5,6,41,1.6,108.0173,0.2083,0.25,0,2024-01-04,casual,0.0226,
