user_id,signup_date,tenure_days,behavioral_segment,plan,primary_device,region,age_group,bundle_type,num_services,sessions_last_30d,active_days_last_30d,watch_time_last_30d,avg_session_duration_min,completion_rate,skip_rate,content_diversity_score,feature_usage_score,search_activity_last_30d,watchlist_additions_last_30d,days_since_last_session,churn_probability,will_churn_30d,churn_date
U000164,2024-06-02,394,passive,individual,desktop,US,18_24,bundle,2,11,9,294.22,24.79,0.5906,0.4695,0.2916,0.2676,3,2,10,0.107819,0,
U000165,2023-06-23,739,passive,student,tv,LATAM,25_34,bundle,1,9,5,382.49,49.57,0.4545,0.6067,0.2628,0.3532,10,2,16,0.462152,0,
U000166,2024-08-26,309,casual,student,tablet,EU,25_34,standalone,2,12,6,361.36,42.39,0.7659,0.3778,0.3645,0.3672,5,4,3,0.009524,0,
U000167,2025-01-07,175,passive,family,tv,US,18_24,standalone,2,7,4,201.99,33.13,0.5836,0.414,0.1381,0.3827,1,2,1,0.09303,0,
U000168,2024-08-14,321,power,student,mobile,LATAM,25_34,bundle,5,18,15,879.26,46.13,0.7285,0.3728,0.6716,0.7453,9,5,3,0.001367,0,
U000169,2025-05-13,49,casual,family,mobile,LATAM,35_44,standalone,2,5,1,209.63,42.33,0.736,0.303,0.4461,0.643,7,6,7,0.075088,0,
U000170,2025-03-01,122,passive,individual,mobile,LATAM,35_44,standalone,2,7,4,185.58,37.16,0.6336,0.3151,0.1301,0.0874,4,0,0,0.06434,0,
U000171,2025-03-15,108,passive,family,mobile,LATAM,25_34,bundle,3,10,8,361.55,29.79,0.5553,0.3686,0.2946,0.1992,4,3,1,0.058256,0,
U000172,2023-07-30,702,at_risk,individual,tv,APAC,25_34,standalone,2,3,1,77.4,33.3,0.5192,0.6681,0.1846,0.0,1,2,11,0.731461,1,2025-07-11
U000173,2023-09-11,659,power,family,desktop,EU,25_34,standalone,4,32,15,2089.24,67.38,0.9816,0.0561,0.6413,0.4853,14,3,3,0.000172,0,
U000174,2023-10-04,636,power,student,mobile,EU,18_24,bundle,5,23,10,1358.06,63.6,0.8348,0.1993,0.6299,0.8171,9,4,2,0.000615,0,
U000175,2024-04-25,432,power,premium,tv,US,35_44,standalone,4,28,14,2093.43,69.62,0.649,0.523,0.9781,0.6441,7,3,3,0.001489,0,
U000176,2023-09-16,654,power,individual,tv,LATAM,45_54,standalone,3,25,19,1440.13,61.76,0.6711,0.2923,0.6978,0.6963,11,6,7,0.002331,0,
U000177,2025-01-12,170,power,student,mobile,EU,45_54,bundle,4,16,11,982.04,62.11,0.847,0.1955,0.7251,0.6412,7,5,4,0.000685,0,
U000178,2023-04-09,814,casual,individual,mobile,LATAM,25_34,standalone,3,12,3,588.19,44.78,0.6848,0.3791,0.4828,0.2637,7,5,6,0.019102,0,
U000179,2024-03-22,466,casual,individual,mobile,LATAM,25_34,standalone,5,10,6,138.43,13.66,0.6476,0.418,0.7286,0.6356,6,3,29,0.045832,0,
U000180,2023-03-07,847,passive,individual,tv,LATAM,35_44,standalone,3,11,12,472.32,38.03,0.5529,0.5046,0.3097,0.3092,2,4,47,0.416346,1,2025-07-30
U000181,2025-01-20,162,casual,family,mobile,APAC,45_54,bundle,5,3,1,117.92,35.24,0.6976,0.4196,0.5479,0.4422,7,1,0,0.049743,0,
U000182,2024-03-25,463,power,family,mobile,EU,18_24,standalone,3,35,21,1618.72,54.03,0.9109,0.1552,0.8139,0.921,8,10,5,0.000134,0,
U000183,2023-10-04,636,passive,family,mobile,LATAM,18_24,bundle,3,8,10,89.15,13.92,0.6035,0.4917,0.1894,0.563,2,1,49,0.574123,1,2025-07-30
U000184,2024-03-27,461,power,premium,tablet,APAC,55_plus,standalone,5,22,15,1303.6,59.31,0.7517,0.3309,0.7572,0.6418,24,9,7,0.000523,0,
U000185,2024-05-09,418,at_risk,individual,tablet,EU,18_24,bundle,2,8,6,175.4,24.06,0.4111,0.6042,0.4902,0.2771,2,0,7,0.305061,1,2025-07-04
U000186,2025-01-08,174,power,student,mobile,US,55_plus,bundle,4,21,10,1145.91,47.93,0.7176,0.3613,0.7137,0.7252,12,3,2,0.000989,0,
U000187,2024-07-05,361,casual,family,tv,LATAM,35_44,standalone,3,12,5,568.53,56.21,0.7272,0.2221,0.5293,0.6101,3,10,10,0.010304,0,
U000188,2024-11-06,237,at_risk,individual,desktop,LATAM,25_34,bundle,2,4,5,76.42,23.54,0.3413,0.7185,0.4021,0.1768,2,0,11,0.737414,1,2025-07-02
U000189,2024-09-12,292,passive,student,mobile,LATAM,18_24,standalone,1,5,3,130.18,22.69,0.7216,0.4108,0.3682,0.3027,2,2,3,0.118337,1,2025-07-23
U000190,2023-10-15,625,passive,student,mobile,US,45_54,standalone,1,7,3,197.81,38.14,0.4913,0.6227,0.266,0.2481,3,2,8,0.251992,0,
U000191,2023-12-01,578,passive,individual,mobile,US,18_24,standalone,1,9,5,288.19,26.03,0.8024,0.2864,0.3113,0.1711,4,2,12,0.063215,0,
U000192,2023-12-21,558,power,individual,mobile,LATAM,25_34,bundle,4,34,19,1543.36,48.29,0.8219,0.2822,0.9946,0.5659,12,6,1,0.000301,0,
U000193,2024-07-21,345,passive,individual,tablet,LATAM,18_24,standalone,3,12,1,275.59,27.32,0.6251,0.421,0.1259,0.3948,2,2,13,0.101124,0,
U000194,2023-02-17,865,at_risk,individual,tablet,US,18_24,bundle,1,7,1,368.43,44.06,0.5332,0.5085,0.4298,0.5035,1,0,3,0.26228,1,2025-07-29
U000195,2025-03-17,106,at_risk,family,tv,EU,35_44,bundle,3,3,3,132.78,42.71,0.3324,0.7052,0.135,0.2007,1,1,16,0.779679,1,2025-07-20
U000196,2024-08-07,328,casual,premium,mobile,LATAM,25_34,standalone,3,13,12,500.27,32.01,0.8165,0.1743,0.3484,0.6496,5,7,5,0.002114,0,
U000197,2025-02-19,132,casual,student,tablet,US,35_44,standalone,3,5,2,262.41,46.12,0.3759,0.6255,0.4999,0.5399,6,4,0,0.175886,0,
U000198,2024-08-10,325,passive,student,mobile,APAC,35_44,bundle,3,3,2,84.35,32.81,0.3172,0.705,0.1293,0.3395,0,3,2,0.715316,1,2025-07-26
U000199,2023-02-15,867,casual,individual,mobile,EU,25_34,standalone,3,18,12,886.38,47.75,0.5271,0.44,0.6065,0.447,6,5,6,0.012406,0,
U000200,2024-07-17,349,casual,student,mobile,LATAM,35_44,standalone,4,11,5,219.3,19.52,0.6729,0.4413,0.4355,0.4182,4,1,11,0.08967,0,
U000201,2023-04-02,821,power,individual,tablet,US,25_34,standalone,4,14,11,940.99,51.88,0.7769,0.2534,0.6985,0.5543,9,8,5,0.001812,0,
U000202,2024-03-27,461,power,family,tv,EU,45_54,standalone,3,27,17,1807.96,63.75,0.9172,0.2427,0.7659,0.5322,8,4,2,0.000516,0,
U000203,2023-10-01,639,casual,family,tv,EU,25_34,bundle,4,14,10,849.07,68.02,0.6554,0.4366,0.3822,0.5149,3,2,9,0.006532,0,
U000204,2024-04-29,428,power,individual,tv,LATAM,35_44,standalone,3,18,10,1898.79,90.72,0.8361,0.4058,0.4939,0.8063,16,5,1,0.001549,0,
U000205,2024-10-13,261,power,family,mobile,LATAM,45_54,bundle,4,14,8,700.03,54.14,0.7646,0.3581,0.6538,0.9212,14,5,8,0.001533,0,
U000206,2023-08-06,695,power,family,mobile,LATAM,45_54,bundle,5,29,18,1286.38,42.39,0.6571,0.397,0.5544,0.6209,16,6,1,0.001263,0,
U000207,2023-02-08,874,at_risk,premium,tablet,LATAM,18_24,bundle,3,6,6,129.75,21.83,0.6098,0.4358,0.4569,0.2069,2,1,5,0.199832,0,
U000208,2024-10-15,259,power,individual,desktop,US,25_34,bundle,3,17,13,868.48,42.24,0.8143,0.3474,0.9267,0.8192,11,4,7,0.000457,0,
U000209,2023-07-24,708,power,family,tv,LATAM,45_54,standalone,4,16,6,947.58,66.46,0.8127,0.3838,0.6808,0.5577,20,8,8,0.002268,0,
U000210,2024-10-17,257,casual,family,mobile,US,45_54,standalone,3,9,5,564.97,61.72,0.8731,0.2747,0.4279,0.5054,8,4,4,0.011093,0,
U000211,2023-09-16,654,casual,individual,desktop,US,35_44,standalone,3,13,10,488.96,33.64,0.6944,0.2329,0.4867,0.6453,4,6,33,0.034498,0,
U000212,2023-07-15,717,at_risk,family,mobile,US,18_24,bundle,2,8,5,177.45,22.64,0.4994,0.4936,0.3345,0.0697,2,2,11,0.44405,0,
U000213,2024-05-06,421,at_risk,family,mobile,LATAM,25_34,bundle,1,5,1,72.45,14.15,0.4626,0.5857,0.2085,0.3731,3,1,36,0.858153,1,2025-07-08
U000214,2023-08-30,671,casual,individual,mobile,LATAM,55_plus,standalone,2,20,7,643.27,29.89,0.6527,0.3507,0.7446,0.7294,3,3,9,0.008653,0,
U000215,2024-10-07,267,casual,individual,mobile,LATAM,18_24,bundle,2,12,9,379.04,33.59,0.7525,0.3677,0.2721,0.4302,5,7,30,0.016466,0,
U000216,2025-03-24,99,casual,individual,tv,APAC,45_54,standalone,4,11,2,685.63,53.04,0.6266,0.3971,0.523,0.4515,2,2,0,0.034974,0,
U000217,2025-03-10,113,power,family,tv,LATAM,25_34,bundle,3,20,16,1203.84,55.39,0.7736,0.2801,0.8307,0.6508,9,9,2,0.000767,0,
U000218,2024-05-08,419,casual,student,mobile,LATAM,35_44,standalone,3,24,17,1320.85,65.92,0.8765,0.1591,0.5273,0.3737,8,2,34,0.006832,0,
U000219,2023-04-07,816,power,individual,mobile,LATAM,18_24,standalone,5,16,4,565.45,33.91,0.8077,0.2617,1.0,0.8395,11,8,1,0.000817,0,
U000220,2025-02-10,141,power,student,tv,US,18_24,standalone,4,7,4,440.62,81.27,0.7831,0.1941,0.6519,0.6619,11,7,1,0.003872,0,
U000221,2024-05-01,426,passive,family,mobile,US,25_34,bundle,3,9,6,262.3,30.94,0.5698,0.4463,0.3303,0.2469,6,2,16,0.169767,0,
U000222,2023-09-27,643,power,family,mobile,APAC,45_54,bundle,3,27,14,1878.02,63.81,0.9766,0.1294,0.7893,0.8244,13,12,3,0.000304,0,
U000223,2024-12-07,206,power,individual,mobile,LATAM,35_44,standalone,4,15,6,628.26,45.31,0.7019,0.3666,0.6177,0.5616,19,4,1,0.004009,0,
U000224,2023-09-12,658,casual,individual,tablet,LATAM,35_44,standalone,4,24,12,710.42,29.68,0.6332,0.3939,0.5616,0.5613,4,3,8,0.005369,0,
U000225,2024-09-08,296,casual,individual,desktop,EU,55_plus,standalone,4,12,6,541.1,43.99,0.8598,0.1541,0.6627,0.6271,10,5,3,0.00241,0,
U000226,2023-06-28,734,power,individual,mobile,LATAM,25_34,standalone,5,20,15,1469.98,58.76,0.9193,0.1856,0.9033,0.6966,5,6,4,0.000753,0,
U000227,2024-01-14,534,power,family,tv,LATAM,45_54,bundle,3,48,30,3542.03,63.18,0.7207,0.4136,0.6988,0.9265,18,5,0,0.000237,0,
U000228,2024-02-11,506,power,student,tablet,APAC,18_24,standalone,5,23,18,986.09,66.7,0.797,0.296,1.0,0.8972,18,3,3,0.000445,0,
U000229,2024-12-30,183,casual,family,mobile,US,18_24,standalone,3,11,5,322.9,26.04,0.6397,0.4321,0.8009,0.6058,9,5,5,0.018955,0,
U000230,2024-04-24,433,at_risk,family,desktop,LATAM,25_34,standalone,2,3,4,54.19,19.41,0.6079,0.5355,0.1449,0.0941,2,1,12,0.756923,1,2025-07-14
U000231,2023-05-17,776,at_risk,premium,tv,APAC,55_plus,bundle,2,7,4,210.19,27.65,0.3954,0.5401,0.05,0.2444,0,1,5,0.201815,1,2025-07-18
U000232,2025-05-15,47,casual,individual,tv,LATAM,35_44,standalone,3,5,1,291.66,67.94,0.9098,0.183,0.5982,0.2765,8,5,22,0.10518,0,
U000233,2023-08-11,690,casual,individual,tv,LATAM,18_24,standalone,2,17,14,737.23,46.13,0.6541,0.5523,0.7748,0.4095,7,3,1,0.008113,0,
U000234,2024-03-29,459,passive,student,mobile,LATAM,55_plus,standalone,2,5,3,130.18,20.03,0.6257,0.5072,0.4617,0.2924,5,2,18,0.309651,1,2025-07-27
U000235,2023-09-14,656,passive,premium,tablet,LATAM,45_54,bundle,3,12,13,560.77,48.27,0.4285,0.6425,0.3254,0.3158,1,5,4,0.076425,0,
U000236,2023-11-02,607,power,family,tv,LATAM,35_44,bundle,5,27,14,1449.22,59.55,0.7907,0.2712,0.6787,0.453,9,11,1,0.000336,0,
U000237,2024-05-21,406,power,family,mobile,EU,35_44,standalone,4,29,14,1065.74,41.59,0.99,0.1237,0.7236,1.0,7,5,2,0.000521,0,
U000238,2024-09-06,298,casual,family,tv,APAC,25_34,standalone,2,8,5,381.17,47.59,0.7621,0.2886,0.5745,0.375,7,5,7,0.019367,0,
U000239,2023-12-03,576,passive,individual,desktop,US,18_24,bundle,1,8,8,252.05,28.45,0.4775,0.6473,0.2785,0.2147,4,3,14,0.257914,0,
U000240,2025-01-30,152,power,family,tablet,APAC,35_44,standalone,3,13,6,864.09,50.54,0.96,0.1371,0.5781,0.6155,4,10,2,0.001377,0,
U000241,2024-01-10,538,casual,family,tv,LATAM,18_24,standalone,4,16,11,801.59,50.76,0.7216,0.3961,0.3227,0.7887,8,3,7,0.003008,0,
U000242,2025-03-11,112,casual,student,mobile,LATAM,35_44,standalone,3,4,1,173.85,39.24,0.8039,0.2007,0.5581,0.547,4,3,9,0.053006,0,
U000243,2023-11-13,596,casual,premium,mobile,LATAM,35_44,standalone,3,15,10,686.51,42.07,0.5319,0.5516,0.3536,0.5142,8,6,1,0.011455,0,
U000244,2023-12-02,577,casual,premium,mobile,US,35_44,standalone,3,4,1,65.86,17.25,0.7092,0.4159,0.4881,0.6494,5,3,28,0.201749,0,
U000245,2025-03-20,103,passive,premium,tablet,LATAM,45_54,standalone,3,3,1,99.63,35.8,0.5352,0.4558,0.288,0.0155,6,1,30,0.683776,1,2025-07-25
U000246,2023-08-12,689,casual,family,tablet,LATAM,25_34,standalone,2,18,10,747.31,47.08,0.8461,0.1011,0.5994,0.5311,8,7,14,0.002637,0,
U000247,2024-06-04,392,casual,individual,desktop,APAC,25_34,standalone,2,17,7,810.49,48.69,0.7384,0.3623,0.7733,0.4349,2,4,3,0.004329,0,
U000248,2023-07-17,715,power,individual,mobile,LATAM,18_24,standalone,4,19,15,1009.37,49.6,0.7331,0.2588,0.7037,1.0,6,3,3,0.001598,0,
U000249,2025-04-26,66,at_risk,student,desktop,US,25_34,bundle,2,0,1,10.0,33.1,0.496,0.6233,0.1132,0.1537,3,4,16,0.976062,1,2025-07-15
U000250,2024-12-27,186,casual,family,desktop,LATAM,18_24,standalone,4,8,6,288.58,41.29,0.7459,0.3864,0.4789,0.74,7,1,3,0.006105,0,
U000251,2024-03-28,460,power,student,tv,US,18_24,bundle,5,21,15,1307.0,60.71,0.7678,0.3393,0.8588,0.7446,13,7,3,0.000504,0,
U000252,2024-12-20,193,casual,premium,desktop,US,25_34,bundle,2,12,9,468.02,42.83,0.3985,0.7073,0.4732,0.4647,7,2,3,0.016268,0,
U000253,2024-08-18,317,at_risk,individual,mobile,LATAM,25_34,standalone,1,4,3,54.08,20.43,0.4587,0.5766,0.3913,0.0544,2,0,4,0.558579,1,2025-07-15
U000254,2023-11-04,605,passive,student,mobile,LATAM,55_plus,bundle,2,4,2,121.8,34.21,0.4394,0.7127,0.3104,0.445,3,2,6,0.277657,0,
U000255,2025-01-27,155,at_risk,student,mobile,US,18_24,standalone,1,3,1,35.54,13.82,0.3063,0.8902,0.1117,0.375,2,2,5,0.949081,1,2025-07-06
U000256,2023-10-20,620,passive,family,mobile,US,18_24,standalone,2,6,5,385.62,40.25,0.6608,0.4354,0.2683,0.4442,4,1,14,0.084355,0,
U000257,2025-03-03,120,casual,student,mobile,LATAM,45_54,bundle,4,7,2,269.58,34.71,0.6252,0.4912,0.619,0.7482,6,3,4,0.027199,0,
U000258,2024-12-31,182,casual,student,tv,LATAM,18_24,standalone,2,5,1,277.37,46.29,0.8172,0.2376,0.6725,0.8174,6,4,6,0.048244,0,
U000259,2024-01-07,541,power,student,mobile,LATAM,35_44,bundle,4,37,15,1678.8,40.32,0.947,0.0737,0.8127,0.837,3,7,2,0.000154,0,
U000260,2023-07-11,721,passive,individual,mobile,LATAM,35_44,bundle,3,7,7,293.61,35.46,0.4774,0.5619,0.2934,0.0164,2,1,3,0.12697,0,
U000261,2025-01-04,178,passive,premium,mobile,EU,35_44,bundle,2,9,9,202.81,17.97,0.3327,0.7921,0.3705,0.4179,5,2,7,0.138195,0,
U000262,2024-09-13,291,power,individual,tv,LATAM,25_34,standalone,4,17,13,1123.54,58.53,0.9041,0.2015,0.6106,0.5805,9,2,1,0.001132,0,
U000263,2023-03-19,835,at_risk,individual,desktop,LATAM,18_24,bundle,1,3,1,87.97,31.58,0.384,0.7554,0.2855,0.2593,1,0,18,0.864031,1,2025-07-14
U000264,2023-01-21,892,casual,student,mobile,US,55_plus,bundle,3,15,10,449.46,26.12,0.8674,0.1366,0.3204,0.5089,11,3,4,0.003003,0,
U000265,2024-01-12,536,power,student,tablet,EU,45_54,standalone,4,24,15,1086.14,42.75,0.8192,0.2722,0.64,0.4441,26,11,0,0.000656,0,
U000266,2024-05-08,419,casual,individual,desktop,LATAM,35_44,standalone,4,10,4,490.69,55.2,0.7659,0.3398,0.5614,0.4661,11,1,2,0.01252,0,
U000267,2024-08-03,332,at_risk,student,tv,US,18_24,bundle,3,8,3,211.54,36.69,0.3971,0.6589,0.2998,0.4068,1,1,14,0.591926,0,
U000268,2023-12-16,563,at_risk,student,tv,US,25_34,standalone,2,7,5,223.29,27.83,0.6029,0.3898,0.6034,0.3017,3,0,1,0.12309,1,2025-07-14
U000269,2024-01-04,544,casual,student,tv,LATAM,35_44,bundle,1,24,15,1620.26,59.51,0.8869,0.1504,0.554,0.2792,5,6,41,0.0226,0,
U000270,2024-09-18,286,at_risk,individual,desktop,LATAM,18_24,standalone,1,4,2,134.43,28.91,0.5272,0.533,0.2234,0.3195,3,0,1,0.573633,0,
U000271,2025-05-13,49,at_risk,family,mobile,EU,55_plus,bundle,3,7,1,235.86,32.69,0.3464,0.7552,0.2339,0.498,0,0,11,0.557309,0,
U000272,2025-01-21,161,at_risk,student,tablet,LATAM,55_plus,standalone,2,4,3,56.45,15.45,0.558,0.543,0.2705,0.187,4,1,6,0.542043,0,
U000273,2023-02-18,864,at_risk,family,mobile,LATAM,18_24,standalone,1,5,3,57.91,12.81,0.5334,0.5387,0.5381,0.2441,2,0,49,0.949184,1,2025-07-06
U000274,2024-06-02,394,casual,family,mobile,US,18_24,bundle,2,19,11,1360.28,63.62,0.6021,0.5029,0.4807,0.4619,3,3,5,0.00478,0,
U000275,2024-04-07,450,passive,premium,tv,LATAM,25_34,standalone,2,5,1,256.46,46.74,0.4792,0.5548,0.2378,0.3829,3,0,0,0.265365,0,
U000276,2024-04-21,436,passive,student,tablet,LATAM,25_34,bundle,2,8,5,346.31,39.79,0.529,0.5363,0.407,0.3269,1,3,17,0.135371,0,
U000277,2023-07-21,711,passive,family,tablet,LATAM,25_34,standalone,3,7,4,126.85,16.88,0.6395,0.3098,0.6019,0.4509,3,2,0,0.068889,0,
U000278,2025-04-06,86,power,premium,desktop,LATAM,35_44,standalone,4,16,9,598.6,50.76,0.8813,0.3507,0.7985,1.0,12,7,1,0.000774,0,
U000279,2025-03-21,102,passive,premium,tablet,US,25_34,bundle,2,9,1,158.33,24.15,0.6878,0.3942,0.4728,0.3797,1,1,4,0.119434,0,
U000280,2024-10-04,270,at_risk,family,tv,LATAM,18_24,standalone,2,3,1,106.64,38.59,0.4568,0.6545,0.2011,0.1277,4,0,15,0.728339,1,2025-07-19
U000281,2024-04-04,453,casual,student,desktop,LATAM,25_34,standalone,4,14,6,621.79,42.16,0.7467,0.1465,0.5503,0.62,3,3,2,0.006957,0,
U000282,2023-10-26,614,at_risk,premium,mobile,US,25_34,standalone,4,5,1,201.67,38.42,0.248,0.7712,0.3183,0.1862,3,0,2,0.556375,0,
U000283,2024-03-31,457,casual,family,mobile,US,35_44,standalone,4,27,22,1454.59,47.97,0.6439,0.3594,0.4931,0.4361,4,2,6,0.005276,0,
U000284,2024-05-13,414,power,individual,mobile,US,55_plus,bundle,5,24,13,1077.39,54.16,0.5998,0.5072,0.8686,0.4858,6,6,4,0.002433,0,
U000285,2023-03-08,846,power,student,tv,LATAM,18_24,standalone,4,29,16,1099.29,68.65,0.793,0.1449,0.5936,0.7551,13,10,2,0.000418,0,
U000286,2025-01-12,170,passive,premium,tv,LATAM,45_54,standalone,1,17,3,666.1,42.59,0.5134,0.5323,0.2624,0.4175,1,4,12,0.086876,0,
U000287,2024-01-21,527,passive,student,tablet,APAC,25_34,standalone,1,7,9,246.02,37.36,0.6097,0.5064,0.2274,0.3482,5,2,5,0.120513,0,
U000288,2024-02-15,502,casual,family,mobile,LATAM,35_44,standalone,4,17,9,521.94,27.23,0.8846,0.1077,0.8056,0.594,5,4,3,0.001342,0,
U000289,2024-04-15,442,passive,individual,tablet,LATAM,25_34,bundle,2,5,1,165.48,40.54,0.6154,0.5818,0.2285,0.3799,4,1,2,0.1957,0,
U000290,2023-06-29,733,casual,family,tv,US,25_34,standalone,3,19,11,1041.93,65.17,0.6758,0.2992,0.625,0.4756,3,5,10,0.004503,0,
U000291,2024-10-12,262,casual,student,desktop,EU,25_34,standalone,2,10,5,721.46,59.58,0.9157,0.2812,0.4958,0.3482,4,5,4,0.016673,0,
U000292,2023-02-22,860,at_risk,family,mobile,APAC,45_54,standalone,3,6,4,89.17,18.0,0.5145,0.4456,0.0519,0.0971,2,0,2,0.378491,1,2025-07-22
U000293,2024-08-17,318,passive,individual,tv,LATAM,18_24,standalone,3,5,2,183.34,43.42,0.6567,0.4942,0.2438,0.3316,5,0,6,0.146861,0,
U000294,2024-02-13,504,passive,premium,tablet,APAC,25_34,bundle,2,10,8,453.3,39.79,0.3455,0.7074,0.1768,0.1745,6,2,15,0.258518,0,
U000295,2024-03-05,483,passive,student,tv,LATAM,35_44,bundle,2,10,5,329.6,33.9,0.5617,0.5452,0.4532,0.3458,6,1,11,0.136511,0,
U000296,2023-05-23,770,at_risk,student,mobile,EU,35_44,standalone,3,5,1,23.76,5.0,0.3524,0.7019,0.344,0.2707,3,0,7,0.668952,1,2025-07-30
U000297,2024-05-15,412,casual,student,mobile,LATAM,18_24,standalone,4,16,12,926.78,47.82,0.8307,0.3196,0.5317,0.3266,5,2,1,0.00666,0,
U000298,2024-09-27,277,casual,student,mobile,APAC,18_24,bundle,1,12,9,458.74,32.31,0.8787,0.1598,0.6788,0.6629,12,0,5,0.005489,0,
U000299,2025-05-14,48,power,premium,tv,EU,35_44,standalone,5,17,7,1086.92,64.21,0.9305,0.1548,0.6649,0.6355,13,9,4,0.001241,0,
U000300,2024-07-20,346,passive,student,tv,EU,25_34,standalone,2,9,7,372.65,36.14,0.6546,0.4255,0.3464,0.0673,0,1,5,0.130905,0,
U000301,2023-06-13,749,passive,individual,tv,US,18_24,bundle,2,18,11,790.58,38.83,0.6641,0.5045,0.4279,0.3299,4,3,25,0.049413,0,
U000302,2025-05-24,38,passive,family,tv,LATAM,25_34,bundle,1,6,1,104.39,19.0,0.6612,0.4152,0.3094,0.4809,2,1,0,0.145267,0,
U000303,2023-04-13,810,casual,individual,mobile,LATAM,35_44,standalone,2,21,16,622.84,33.51,0.7392,0.3326,0.5762,0.5308,11,4,3,0.002549,0,
U000304,2024-02-15,502,power,individual,mobile,LATAM,55_plus,standalone,1,30,16,1409.42,55.06,0.6512,0.4314,0.7373,0.8058,10,3,1,0.001534,0,
U000305,2025-01-30,152,passive,family,tablet,US,35_44,bundle,1,8,6,278.19,41.63,0.4362,0.6206,0.5912,0.5655,5,1,15,0.208419,1,2025-07-09
U000306,2024-09-11,293,at_risk,individual,tablet,LATAM,45_54,standalone,1,4,1,63.07,13.85,0.4358,0.7796,0.1566,0.1069,2,0,7,0.833678,1,2025-07-29
U000307,2024-02-05,512,casual,family,tv,LATAM,35_44,standalone,2,17,7,552.31,34.2,0.6421,0.3717,0.2697,0.4447,8,2,3,0.009668,0,
U000308,2024-08-31,304,power,family,tablet,LATAM,25_34,standalone,4,16,10,526.68,44.63,0.5753,0.5113,0.7563,0.7815,12,5,2,0.00275,0,
U000309,2025-02-27,124,casual,individual,desktop,EU,55_plus,bundle,2,10,8,600.19,51.51,0.6662,0.4406,0.6273,0.6217,9,6,37,0.049838,0,
U000310,2023-10-30,610,casual,individual,desktop,LATAM,18_24,standalone,4,16,7,621.44,44.68,0.7948,0.2761,0.6337,0.614,5,7,7,0.002968,0,
U000311,2023-10-25,615,casual,premium,tv,US,45_54,bundle,5,14,7,815.22,73.79,0.6223,0.496,0.5864,0.5413,7,4,1,0.006873,0,
U000312,2025-02-18,133,casual,individual,mobile,LATAM,25_34,bundle,3,12,6,482.38,41.57,0.6895,0.2709,0.8358,0.5815,6,3,7,0.006959,0,
U000313,2024-09-30,274,passive,family,mobile,LATAM,35_44,standalone,3,5,4,143.02,22.75,0.6534,0.4553,0.2385,0.3655,9,2,4,0.095788,0,
U000314,2024-11-01,242,casual,individual,tv,US,55_plus,bundle,1,12,9,889.85,66.03,0.6437,0.5132,0.8837,0.3683,12,2,3,0.009763,0,
U000315,2023-11-05,604,casual,individual,mobile,LATAM,45_54,standalone,3,19,10,687.2,32.57,0.8956,0.1659,0.7364,0.399,9,5,6,0.002696,0,
U000316,2023-09-04,666,power,family,mobile,US,45_54,bundle,3,48,25,2251.62,41.39,0.773,0.3095,0.7054,0.7735,7,6,9,0.000271,0,
U000317,2023-09-07,663,at_risk,student,mobile,LATAM,45_54,standalone,1,6,6,229.64,37.2,0.4243,0.6328,0.2496,0.1121,3,1,0,0.39047,1,2025-07-26
U000318,2023-03-07,847,casual,individual,desktop,APAC,25_34,standalone,2,17,12,949.61,51.67,0.6902,0.4551,0.5506,0.391,4,3,7,0.006831,0,
U000319,2023-08-02,699,casual,student,mobile,LATAM,25_34,bundle,3,13,9,508.6,39.4,0.6038,0.5051,0.4398,0.4187,6,5,2,0.019941,0,
U000320,2024-08-26,309,power,family,tablet,LATAM,35_44,bundle,4,26,19,1565.66,60.26,0.8745,0.1497,0.8665,0.9864,12,4,2,0.00023,0,
U000321,2025-02-28,123,passive,family,desktop,APAC,25_34,standalone,2,6,1,224.46,33.93,0.5366,0.5494,0.2743,0.4932,1,1,11,0.426858,0,
U000322,2023-12-14,565,at_risk,individual,tv,EU,25_34,standalone,1,4,1,101.82,18.37,0.356,0.6858,0.3002,0.2717,2,0,13,0.847693,0,
U000323,2023-03-27,827,power,student,mobile,LATAM,18_24,standalone,4,18,9,1158.97,62.82,0.6438,0.5026,0.5017,0.5405,15,4,0,0.003045,0,
U000324,2023-02-03,879,power,premium,tablet,LATAM,45_54,bundle,3,29,11,1741.71,70.74,0.8282,0.211,0.8776,1.0,10,5,9,0.000522,0,
U000325,2024-11-13,230,power,individual,tv,LATAM,35_44,bundle,4,20,12,1026.02,60.12,0.8914,0.1621,0.901,0.5694,12,7,2,0.000395,0,
U000326,2024-11-08,235,passive,individual,mobile,US,18_24,standalone,2,6,1,106.29,23.93,0.4921,0.5194,0.361,0.3181,3,2,4,0.26856,1,2025-07-15
U000327,2025-04-30,62,at_risk,student,tv,LATAM,35_44,standalone,1,0,1,10.0,29.75,0.6008,0.4142,0.181,0.0,1,0,16,0.966825,1,2025-07-17
U000328,2025-01-29,153,casual,individual,mobile,LATAM,45_54,bundle,2,12,7,331.75,35.96,0.6438,0.5326,0.4834,0.5574,5,4,1,0.01017,0,
U000329,2024-02-04,513,casual,individual,tv,US,45_54,bundle,3,22,16,937.46,52.03,0.7782,0.3164,0.4273,0.5059,6,2,16,0.004185,0,
