user_id,signup_date,tenure_days,behavioral_segment,plan,primary_device,region,age_group,bundle_type,num_services
U000382,2023-02-27,855,passive,premium,mobile,EU,18_24,bundle,2
U000383,2024-11-04,239,power,family,mobile,APAC,25_34,standalone,4
U000384,2025-05-05,57,casual,student,tv,APAC,18_24,bundle,1
U000385,2025-02-15,136,passive,individual,tv,LATAM,35_44,bundle,3
U000386,2025-04-04,88,power,individual,tv,LATAM,55_plus,bundle,3
U000387,2023-06-09,753,power,individual,tablet,LATAM,18_24,standalone,5
U000388,2023-04-17,806,casual,family,tv,LATAM,25_34,standalone,2
U000389,2025-01-19,163,at_risk,student,tablet,US,35_44,bundle,2
U000390,2023-08-21,680,passive,individual,tablet,LATAM,25_34,bundle,1
U000391,2024-12-27,186,casual,individual,tv,LATAM,35_44,standalone,2
U000392,2024-07-17,349,at_risk,premium,mobile,EU,25_34,bundle,2
U000393,2023-12-27,552,casual,individual,tv,EU,35_44,standalone,3
U000394,2023-09-13,657,casual,individual,mobile,APAC,18_24,bundle,2
U000395,2023-05-02,791,casual,premium,tv,LATAM,35_44,standalone,1
U000396,2025-04-23,69,casual,family,mobile,EU,35_44,standalone,3
U000397,2024-12-12,201,casual,individual,tv,LATAM,18_24,standalone,1
U000398,2024-09-30,274,passive,premium,mobile,LATAM,35_44,standalone,2
U000399,2024-09-04,300,power,individual,tv,LATAM,25_34,bundle,2
U000400,2023-01-14,899,passive,individual,mobile,US,35_44,bundle,3
U000401,2023-07-25,707,casual,individual,desktop,LATAM,35_44,bundle,4
U000402,2024-08-26,309,casual,student,mobile,EU,25_34,standalone,3
U000403,2023-02-06,876,power,family,tv,LATAM,45_54,bundle,3
U000404,2024-03-24,464,passive,individual,tv,APAC,25_34,bundle,1
U000405,2024-03-22,466,passive,premium,mobile,LATAM,25_34,bundle,2
U000406,2024-05-20,407,casual,individual,tablet,US,25_34,bundle,3
U000407,2025-01-27,155,power,student,desktop,APAC,25_34,standalone,4
U000408,2023-03-11,843,casual,individual,tablet,US,45_54,bundle,3
U000409,2025-05-20,42,at_risk,student,desktop,EU,35_44,standalone,1
U000410,2025-01-01,181,casual,premium,mobile,US,18_24,bundle,3
U000411,2024-11-13,230,passive,family,desktop,LATAM,25_34,standalone,2
U000412,2024-10-01,273,casual,family,tablet,US,18_24,standalone,2
U000413,2025-02-07,144,power,family,tablet,US,35_44,standalone,3
U000414,2025-05-17,45,passive,individual,tablet,LATAM,55_plus,bundle,2
U000415,2023-10-20,620,casual,student,tv,LATAM,35_44,standalone,3
U000416,2023-02-08,874,power,individual,tv,LATAM,25_34,standalone,3
U000417,2025-02-15,136,at_risk,family,tv,LATAM,18_24,bundle,2
U000418,2024-09-16,288,power,individual,mobile,APAC,25_34,standalone,4
U000419,2024-03-17,471,casual,student,tv,APAC,35_44,bundle,4
U000420,2023-03-17,837,casual,family,mobile,US,45_54,bundle,3
U000421,2023-10-06,634,casual,individual,tv,LATAM,35_44,bundle,1
U000422,2023-08-04,697,passive,individual,tv,LATAM,55_plus,standalone,2
U000423,2024-01-12,536,power,student,mobile,LATAM,25_34,bundle,2
U000424,2024-06-03,393,at_risk,individual,mobile,LATAM,18_24,bundle,1
U000425,2024-12-09,204,passive,individual,mobile,EU,35_44,standalone,1
U000426,2023-05-11,782,at_risk,premium,tv,US,25_34,bundle,3
U000427,2023-07-02,730,at_risk,family,mobile,LATAM,25_34,standalone,1
U000428,2025-05-11,51,at_risk,student,mobile,LATAM,18_24,standalone,3
U000429,2023-09-17,653,passive,family,mobile,APAC,35_44,bundle,1
U000430,2025-03-20,103,casual,family,mobile,LATAM,25_34,bundle,1
U000431,2023-08-28,673,casual,family,mobile,LATAM,55_plus,standalone,2
U000432,2023-06-13,749,passive,premium,mobile,LATAM,45_54,bundle,1
U000433,2025-02-07,144,casual,family,tv,LATAM,35_44,bundle,4
U000434,2024-05-20,407,passive,individual,tablet,US,25_34,standalone,1
U000435,2025-02-14,137,power,individual,desktop,US,18_24,standalone,5
U000436,2024-01-24,524,at_risk,individual,mobile,US,35_44,standalone,2
U000437,2023-03-17,837,casual,individual,mobile,LATAM,18_24,bundle,3
U000438,2025-03-23,100,at_risk,premium,mobile,APAC,25_34,standalone,2
U000439,2024-06-20,376,power,family,tv,US,18_24,standalone,5
U000440,2023-02-05,877,power,individual,mobile,EU,35_44,bundle,3
U000441,2024-09-12,292,at_risk,premium,mobile,LATAM,35_44,bundle,1
U000442,2025-02-06,145,at_risk,family,tv,APAC,35_44,standalone,2
U000443,2024-04-02,455,passive,individual,mobile,US,35_44,bundle,1
U000444,2024-03-16,472,at_risk,premium,tv,US,25_34,standalone,2
U000445,2023-11-02,607,casual,individual,tv,LATAM,25_34,standalone,3
U000446,2024-09-01,303,at_risk,individual,tablet,LATAM,25_34,standalone,2
U000447,2023-02-20,862,casual,individual,mobile,EU,35_44,bundle,2
U000448,2024-03-05,483,casual,premium,mobile,LATAM,18_24,standalone,3
U000449,2024-09-25,279,casual,individual,tv,US,45_54,bundle,2
U000450,2023-02-16,866,power,individual,mobile,US,25_34,standalone,4
U000451,2023-03-19,835,passive,family,mobile,EU,18_24,standalone,2
U000452,2024-03-24,464,passive,premium,mobile,LATAM,35_44,bundle,3
U000453,2025-05-11,51,power,student,mobile,APAC,25_34,bundle,5
U000454,2023-12-30,549,at_risk,individual,mobile,LATAM,25_34,standalone,1
U000455,2024-02-04,513,casual,premium,tv,EU,18_24,standalone,3
U000456,2025-01-23,159,power,family,tablet,LATAM,25_34,standalone,3
U000457,2023-11-27,582,passive,individual,mobile,LATAM,25_34,standalone,1
U000458,2023-05-31,762,power,individual,tv,LATAM,18_24,bundle,1
U000459,2025-03-01,122,power,individual,desktop,EU,25_34,standalone,4
U000460,2023-09-10,660,passive,family,mobile,US,45_54,standalone,2
U000461,2025-01-30,152,power,individual,tv,LATAM,45_54,bundle,5
U000462,2023-08-19,682,power,family,mobile,LATAM,25_34,bundle,5
U000463,2024-06-01,395,passive,student,desktop,US,55_plus,standalone,2
U000464,2025-05-27,35,power,family,mobile,LATAM,18_24,standalone,5
U000465,2023-02-11,871,at_risk,student,mobile,LATAM,45_54,bundle,3
U000466,2025-01-08,174,passive,premium,desktop,EU,55_plus,bundle,2
U000467,2023-12-30,549,power,student,tv,LATAM,35_44,bundle,5
U000468,2024-12-25,188,casual,student,mobile,LATAM,18_24,standalone,2
U000469,2023-03-12,842,power,student,tablet,LATAM,55_plus,standalone,3
U000470,2023-08-28,673,passive,individual,desktop,US,25_34,bundle,1
U000471,2023-07-02,730,power,individual,tv,US,18_24,bundle,3
U000472,2024-05-21,406,at_risk,family,mobile,LATAM,45_54,bundle,2
U000473,2024-04-20,437,casual,premium,mobile,LATAM,25_34,bundle,4
U000474,2023-11-27,582,passive,individual,desktop,LATAM,25_34,bundle,3
U000475,2023-07-19,713,power,individual,mobile,LATAM,35_44,standalone,5
U000476,2023-05-26,767,casual,individual,mobile,LATAM,55_plus,standalone,3
U000477,2025-05-17,45,casual,family,mobile,LATAM,35_44,standalone,3
U000478,2023-11-02,607,passive,student,mobile,US,45_54,bundle,3
U000479,2025-02-26,125,at_risk,individual,tv,LATAM,18_24,standalone,3
U000480,2024-09-24,280,power,student,mobile,APAC,35_44,bundle,4
U000481,2023-06-10,752,power,individual,mobile,APAC,35_44,standalone,5
U000482,2024-10-26,248,casual,individual,mobile,LATAM,25_34,standalone,3
U000483,2023-07-08,724,casual,student,mobile,US,25_34,standalone,2
U000484,2024-04-24,433,at_risk,student,mobile,US,18_24,bundle,2
U000485,2024-11-11,232,at_risk,family,mobile,LATAM,25_34,standalone,3
U000486,2024-08-14,321,at_risk,student,tablet,LATAM,35_44,bundle,3
U000487,2024-02-25,492,power,family,mobile,APAC,25_34,standalone,5
U000488,2023-08-05,696,casual,individual,mobile,LATAM,35_44,standalone,3
U000489,2023-12-22,557,passive,premium,tv,US,45_54,standalone,1
U000490,2023-03-12,842,casual,family,tablet,US,35_44,standalone,4
U000491,2023-05-08,785,passive,student,tv,LATAM,45_54,bundle,3
U000492,2023-08-15,686,casual,premium,desktop,US,35_44,standalone,2
U000493,2023-12-24,555,casual,individual,mobile,APAC,55_plus,standalone,3
U000494,2024-09-22,282,at_risk,individual,mobile,LATAM,45_54,standalone,2
U000495,2024-06-07,389,casual,family,mobile,LATAM,25_34,bundle,2
U000496,2025-02-18,133,at_risk,family,mobile,LATAM,35_44,standalone,1
U000497,2024-07-11,355,casual,individual,desktop,EU,35_44,bundle,3
U000498,2023-03-18,836,power,individual,tv,US,45_54,bundle,3
U000499,2024-05-27,400,casual,student,tablet,US,25_34,bundle,2
U000500,2025-02-22,129,power,individual,desktop,EU,35_44,bundle,5
U000501,2023-11-12,597,casual,premium,tablet,APAC,45_54,bundle,3
U000502,2023-02-14,868,power,individual,mobile,LATAM,55_plus,standalone,4
U000503,2023-05-08,785,passive,premium,tablet,EU,25_34,bundle,2
U000504,2024-10-06,268,at_risk,student,mobile,LATAM,25_34,bundle,1
U000505,2024-05-02,425,casual,family,mobile,LATAM,25_34,standalone,3
U000506,2024-02-25,492,power,premium,tv,LATAM,35_44,bundle,4
U000507,2024-10-29,245,casual,family,desktop,LATAM,18_24,bundle,4
U000508,2024-10-10,264,passive,student,tablet,EU,55_plus,standalone,2
U000509,2024-11-07,236,passive,individual,mobile,LATAM,35_44,bundle,2
U000510,2023-01-17,896,power,student,tablet,US,25_34,standalone,4
U000511,2023-08-22,679,casual,family,tv,LATAM,18_24,standalone,2
U000512,2023-05-31,762,casual,premium,tv,LATAM,35_44,bundle,4
U000513,2023-06-21,741,casual,individual,mobile,APAC,35_44,standalone,3
U000514,2023-02-17,865,power,student,mobile,EU,35_44,standalone,4
U000515,2025-03-02,121,at_risk,individual,mobile,LATAM,35_44,bundle,4
U000516,2023-04-26,797,power,individual,tablet,LATAM,35_44,standalone,4
U000517,2025-04-05,87,power,individual,desktop,LATAM,25_34,standalone,4
U000518,2024-04-13,444,power,individual,mobile,APAC,18_24,standalone,4
U000519,2024-01-01,547,passive,family,mobile,LATAM,25_34,bundle,1
U000520,2024-07-25,341,casual,student,mobile,LATAM,25_34,standalone,3
U000521,2025-01-25,157,casual,family,tablet,US,45_54,bundle,1
U000522,2024-12-16,197,casual,individual,tv,APAC,18_24,standalone,3
U000523,2023-06-14,748,passive,student,tv,LATAM,35_44,standalone,1
U000524,2024-08-28,307,casual,family,mobile,EU,18_24,standalone,2
U000525,2024-09-04,300,at_risk,family,mobile,LATAM,18_24,standalone,2
U000526,2023-03-20,834,casual,individual,desktop,US,25_34,bundle,2
U000527,2025-01-27,155,power,family,tv,LATAM,25_34,bundle,4
U000528,2023-03-27,827,at_risk,individual,mobile,EU,18_24,standalone,1
U000529,2023-03-22,832,at_risk,individual,mobile,US,45_54,standalone,1
U000530,2023-12-28,551,casual,premium,mobile,APAC,25_34,standalone,3
U000531,2025-01-08,174,at_risk,premium,mobile,US,25_34,bundle,3
U000532,2025-01-17,165,casual,student,mobile,EU,55_plus,bundle,3
U000533,2024-09-27,277,casual,premium,tv,US,25_34,standalone,2
U000534,2024-01-16,532,at_risk,family,mobile,US,35_44,bundle,2
U000535,2025-01-19,163,passive,student,mobile,LATAM,35_44,bundle,2
U000536,2024-05-01,426,casual,individual,tv,EU,25_34,standalone,2
U000537,2025-02-21,130,passive,student,mobile,LATAM,18_24,standalone,1
U000538,2024-02-17,500,casual,individual,tv,US,45_54,bundle,3
U000539,2025-05-14,48,power,premium,tablet,US,25_34,standalone,3
U000540,2023-09-23,647,at_risk,individual,mobile,EU,25_34,standalone,2
U000541,2025-04-14,78,casual,individual,tablet,US,25_34,bundle,2
U000542,2024-12-14,199,passive,individual,mobile,US,18_24,standalone,3
U000543,2024-12-31,182,passive,individual,mobile,US,45_54,standalone,3
U000544,2023-06-09,753,passive,family,mobile,US,45_54,bundle,3
U000545,2025-04-16,76,casual,individual,tv,LATAM,45_54,standalone,4
U000546,2024-05-24,403,at_risk,individual,mobile,EU,18_24,bundle,1
U000547,2024-01-04,544,passive,individual,tablet,EU,55_plus,standalone,1
U000548,2024-03-09,479,passive,family,mobile,US,35_44,bundle,2
U000549,2023-10-18,622,casual,family,tv,LATAM,35_44,bundle,2
U000550,2023-07-03,729,casual,family,mobile,LATAM,35_44,standalone,3
U000551,2024-06-24,372,power,individual,mobile,EU,45_54,bundle,4
U000552,2023-06-11,751,casual,individual,tv,APAC,25_34,bundle,4
U000553,2024-08-29,306,power,family,mobile,LATAM,35_44,bundle,5
U000554,2023-01-26,887,passive,family,mobile,APAC,35_44,standalone,2
U000555,2024-03-19,469,at_risk,individual,tv,LATAM,18_24,bundle,1
U000556,2023-08-30,671,casual,premium,tv,APAC,18_24,bundle,4
U000557,2023-05-01,792,casual,individual,tv,APAC,25_34,bundle,2
U000558,2023-07-12,720,passive,student,mobile,US,35_44,bundle,2
U000559,2023-05-22,771,power,premium,mobile,APAC,35_44,standalone,4
U000560,2024-02-20,497,at_risk,student,mobile,US,45_54,bundle,3
U000561,2025-04-25,67,casual,premium,mobile,LATAM,35_44,standalone,2
U000562,2024-03-29,459,power,family,mobile,EU,25_34,standalone,3
U000563,2024-12-25,188,power,premium,mobile,LATAM,35_44,bundle,4
U000564,2023-04-19,804,at_risk,individual,mobile,LATAM,25_34,standalone,3
U000565,2024-11-07,236,casual,family,tv,LATAM,45_54,bundle,3
U000566,2024-11-15,228,passive,family,mobile,US,25_34,bundle,2
U000567,2024-10-27,247,power,individual,mobile,US,45_54,bundle,3
U000568,2023-11-20,589,power,individual,mobile,EU,18_24,bundle,4
U000569,2024-01-21,527,at_risk,student,mobile,EU,35_44,bundle,3
U000570,2023-02-26,856,power,individual,tablet,EU,25_34,standalone,4
U000571,2024-06-04,392,power,premium,mobile,US,18_24,bundle,3
U000572,2024-09-29,275,casual,individual,mobile,APAC,35_44,standalone,3
U000573,2025-04-20,72,at_risk,family,tablet,LATAM,25_34,bundle,2
U000574,2025-05-26,36,casual,individual,mobile,US,25_34,standalone,3
U000575,2024-07-11,355,power,individual,mobile,LATAM,25_34,bundle,3
U000576,2023-03-18,836,at_risk,premium,tablet,LATAM,25_34,standalone,2
U000577,2024-03-02,486,passive,student,tv,LATAM,25_34,bundle,2
U000578,2023-04-15,808,at_risk,individual,desktop,LATAM,25_34,bundle,3
U000579,2025-03-05,118,passive,individual,tablet,APAC,18_24,bundle,2
U000580,2025-03-12,111,passive,student,tv,LATAM,25_34,standalone,3
U000581,2023-06-07,755,casual,individual,mobile,APAC,25_34,bundle,3
U000582,2025-03-01,122,casual,family,tv,LATAM,35_44,bundle,4
U000583,2025-04-17,75,passive,student,mobile,US,25_34,standalone,2
U000584,2024-06-15,381,passive,family,tv,LATAM,18_24,bundle,1
U000585,2023-03-19,835,at_risk,family,desktop,APAC,35_44,bundle,3
U000586,2023-10-10,630,passive,student,mobile,LATAM,18_24,standalone,2
U000587,2025-03-07,116,casual,individual,tablet,US,25_34,standalone,2
U000588,2023-06-03,759,casual,student,tv,APAC,35_44,bundle,4
U000589,2023-05-29,764,passive,family,mobile,EU,35_44,standalone,1
U000590,2023-07-05,727,casual,individual,tablet,EU,18_24,bundle,1
U000591,2023-04-07,816,passive,student,tv,LATAM,25_34,standalone,2
U000592,2024-11-05,238,passive,individual,mobile,LATAM,25_34,standalone,2
U000593,2023-01-30,883,power,individual,tv,LATAM,25_34,bundle,5
U000594,2024-08-26,309,passive,family,mobile,LATAM,35_44,standalone,2
U000595,2023-07-04,728,passive,student,mobile,LATAM,35_44,standalone,1
U000596,2024-01-14,534,at_risk,student,tv,EU,18_24,standalone,1
U000597,2023-07-24,708,casual,individual,desktop,APAC,35_44,bundle,2
U000598,2023-12-03,576,passive,family,tv,US,45_54,standalone,1
U000599,2023-11-20,589,casual,family,tablet,EU,55_plus,standalone,3
U000600,2023-12-13,566,casual,individual,tablet,US,18_24,standalone,3
U000601,2023-07-24,708,power,individual,mobile,LATAM,45_54,bundle,5
U000602,2023-08-28,673,at_risk,family,tablet,US,18_24,standalone,3
U000603,2025-02-04,147,at_risk,student,tablet,LATAM,25_34,standalone,2
U000604,2023-06-13,749,casual,individual,mobile,LATAM,25_34,standalone,4
U000605,2024-02-21,496,passive,individual,mobile,APAC,25_34,bundle,2
U000606,2024-08-24,311,power,individual,tablet,LATAM,25_34,standalone,4
U000607,2024-03-11,477,passive,individual,desktop,LATAM,18_24,bundle,1
U000608,2023-02-10,872,casual,individual,desktop,LATAM,35_44,bundle,3
U000609,2023-05-17,776,passive,individual,tv,US,35_44,bundle,2
U000610,2023-06-06,756,power,student,tablet,LATAM,35_44,bundle,3
U000611,2024-04-24,433,passive,individual,tv,US,35_44,bundle,3
U000612,2023-07-20,712,casual,individual,tablet,LATAM,25_34,standalone,3
U000613,2024-07-01,365,passive,student,tv,EU,35_44,bundle,3
U000614,2023-10-13,627,passive,family,desktop,EU,35_44,bundle,1
U000615,2023-11-22,587,casual,family,desktop,LATAM,18_24,bundle,3
U000616,2024-10-27,247,casual,premium,mobile,EU,55_plus,standalone,1
U000617,2024-10-12,262,at_risk,individual,desktop,LATAM,35_44,standalone,3
U000618,2025-04-09,83,passive,individual,tv,LATAM,35_44,bundle,3
U000619,2025-01-31,151,power,individual,mobile,LATAM,35_44,standalone,3
U000620,2024-05-20,407,casual,premium,mobile,LATAM,35_44,standalone,4
U000621,2024-04-11,446,casual,individual,tv,APAC,35_44,standalone,4
U000622,2025-01-09,173,passive,individual,mobile,EU,45_54,standalone,1
U000623,2024-06-03,393,passive,family,mobile,EU,18_24,standalone,3
U000624,2023-12-23,556,power,student,tv,LATAM,18_24,standalone,2
U000625,2024-11-11,232,passive,individual,mobile,US,25_34,standalone,2
U000626,2024-08-11,324,passive,individual,mobile,US,55_plus,standalone,1
U000627,2024-07-16,350,passive,family,tablet,LATAM,25_34,bundle,3
U000628,2024-03-19,469,power,family,mobile,EU,25_34,bundle,3
U000629,2024-07-17,349,casual,individual,tv,EU,25_34,bundle,1
U000630,2023-08-30,671,casual,family,mobile,APAC,25_34,bundle,3
U000631,2024-08-20,315,power,individual,tablet,APAC,55_plus,standalone,5
U000632,2024-05-20,407,casual,student,mobile,LATAM,35_44,standalone,2
U000633,2024-07-06,360,power,premium,tablet,EU,18_24,standalone,4
U000634,2024-12-24,189,power,family,tv,APAC,45_54,standalone,5
U000635,2023-10-13,627,passive,premium,tablet,US,55_plus,bundle,1
U000636,2024-11-08,235,casual,family,tv,LATAM,35_44,standalone,2
U000637,2024-09-16,288,passive,individual,tv,LATAM,35_44,standalone,3
U000638,2023-07-12,720,power,individual,mobile,LATAM,35_44,standalone,4
U000639,2023-02-26,856,passive,individual,tv,LATAM,35_44,standalone,3
U000640,2023-10-26,614,casual,student,tv,APAC,45_54,bundle,2
U000641,2023-03-26,828,passive,individual,tv,APAC,35_44,bundle,1
U000642,2023-05-19,774,passive,individual,mobile,APAC,35_44,bundle,1
U000643,2024-04-09,448,casual,student,tv,LATAM,18_24,standalone,3
U000644,2023-08-01,700,passive,family,mobile,US,25_34,standalone,3
U000645,2024-08-19,316,casual,student,tv,LATAM,18_24,bundle,4
U000646,2024-04-26,431,passive,individual,tv,LATAM,35_44,standalone,2
U000647,2024-02-21,496,power,family,mobile,LATAM,55_plus,standalone,5
U000648,2023-02-16,866,casual,family,tv,APAC,18_24,bundle,2
U000649,2023-05-24,769,power,student,mobile,EU,25_34,standalone,2
U000650,2024-04-01,456,at_risk,family,tablet,EU,35_44,standalone,1
U000651,2023-11-11,598,casual,family,tablet,LATAM,18_24,bundle,1
U000652,2024-12-07,206,passive,premium,mobile,LATAM,25_34,bundle,1
U000653,2023-07-02,730,casual,individual,mobile,US,45_54,standalone,2
U000654,2024-02-06,511,casual,student,tv,US,25_34,bundle,2
U000655,2024-02-23,494,casual,family,tablet,EU,35_44,standalone,3
U000656,2023-08-04,697,at_risk,individual,mobile,LATAM,35_44,bundle,2
U000657,2023-11-28,581,passive,family,mobile,LATAM,35_44,standalone,3
U000658,2025-03-30,93,power,family,mobile,EU,25_34,bundle,3
U000659,2024-09-24,280,passive,family,tablet,US,18_24,bundle,2
U000660,2024-12-30,183,casual,premium,mobile,US,18_24,standalone,4
U000661,2023-08-31,670,power,individual,tablet,EU,25_34,standalone,3
U000662,2025-05-02,60,casual,premium,tv,EU,18_24,standalone,2
U000663,2024-12-07,206,power,family,tablet,US,35_44,standalone,5
U000664,2023-12-29,550,casual,student,desktop,LATAM,35_44,standalone,2
U000665,2023-10-05,635,passive,family,tv,US,45_54,standalone,3
U000666,2024-03-20,468,casual,family,tv,LATAM,45_54,bundle,1
U000667,2023-05-14,779,at_risk,premium,tv,US,25_34,bundle,4
