user_id,churn_probability,will_churn_30d,churn_date
U001064,0.003475,0,
U001065,0.612291,0,
U001066,0.220807,1,2025-07-02
U001067,0.026984,0,
U001068,0.071024,0,
U001069,0.000977,0,
U001070,0.964204,1,2025-07-19
U001071,0.001683,1,2025-07-19
U001072,0.000321,0,
U001073,0.000644,0,
U001074,0.375417,0,
U001075,0.022982,0,
U001076,0.921188,0,
U001077,0.001911,0,
U001078,0.000415,0,
U001079,0.594685,0,
U001080,0.000212,0,
U001081,0.000982,0,
U001082,0.070304,0,
U001083,0.000277,0,
U001084,0.002897,0,
U001085,0.59731,0,
U001086,0.003234,0,
U001087,0.013714,0,
U001088,0.007915,0,
U001089,0.211266,1,2025-07-20
U001090,0.00065,0,
U001091,0.000295,0,
U001092,0.070364,0,
U001093,0.154864,0,
U001094,0.453162,1,2025-07-17
U001095,0.013067,0,
U001096,0.000366,0,
U001097,0.017802,0,
U001098,0.030416,1,2025-07-15
U001099,0.000444,0,
U001100,0.239967,1,2025-07-29
U001101,0.000609,0,
U001102,0.341239,1,2025-07-11
U001103,0.571227,1,2025-07-24
U001104,0.016281,0,
U001105,0.729031,0,
U001106,0.744601,0,
U001107,0.001019,0,
U001108,0.011757,0,
U001109,0.244514,0,
U001110,0.000469,0,
U001111,0.016731,0,
U001112,0.018632,0,
U001113,0.068961,0,
U001114,0.014097,0,
U001115,0.112857,0,
U001116,0.018345,0,
U001117,0.000207,0,
U001118,0.566559,1,2025-07-05
U001119,0.000389,0,
U001120,0.001096,0,
U001121,0.100183,0,
U001122,0.211306,0,
U001123,0.013107,0,
U001124,0.000305,0,
U001125,0.003258,0,
U001126,0.001218,0,
U001127,0.000172,0,
U001128,0.008352,0,
U001129,0.000227,0,
U001130,0.005617,0,
U001131,0.071098,1,2025-07-28
U001132,0.278355,0,
U001133,0.000528,0,
U001134,0.003905,0,
U001135,0.033041,0,
U001136,0.79497,1,2025-07-14
U001137,0.000377,0,
U001138,0.001036,0,
U001139,0.006081,0,
U001140,0.000532,0,
U001141,0.002201,0,
U001142,0.000128,0,
U001143,0.053643,0,
U001144,0.350369,0,
U001145,0.11552,0,
U001146,0.07202,0,
U001147,0.023562,0,
U001148,0.397742,1,2025-07-08
U001149,0.450145,0,
U001150,0.995068,1,2025-07-28
U001151,0.070647,0,
U001152,0.002678,0,
U001153,0.014349,0,
U001154,0.008771,0,
U001155,0.00183,0,
U001156,0.021481,0,
U001157,0.000191,0,
U001158,0.000327,0,
U001159,0.44281,0,
U001160,0.140076,0,
U001161,0.175889,0,
U001162,0.002375,0,
U001163,0.412069,0,
U001164,0.558448,0,
U001165,0.284179,1,2025-07-27
U001166,0.139855,0,
U001167,0.000917,0,
U001168,0.0071,0,
U001169,0.039749,0,
U001170,0.849665,1,2025-07-14
U001171,0.013518,0,
U001172,0.014899,0,
U001173,0.003233,0,
U001174,0.007832,0,
U001175,0.873607,1,2025-07-04
U001176,0.138115,0,
U001177,0.036865,0,
U001178,0.002646,0,
U001179,0.038826,0,
U001180,0.000157,0,
U001181,0.003962,0,
U001182,0.789235,1,2025-07-04
U001183,0.448113,1,2025-07-13
U001184,0.001037,0,
U001185,0.942315,1,2025-07-06
U001186,0.344504,0,
U001187,0.007634,0,
U001188,0.301001,1,2025-07-05
U001189,0.656255,0,
U001190,0.376577,1,2025-07-21
U001191,0.001343,0,
U001192,0.001129,0,
U001193,0.011215,0,
U001194,0.001381,0,
U001195,0.019615,0,
U001196,0.139021,1,2025-07-24
U001197,0.000192,0,
U001198,0.057387,0,
U001199,0.655434,1,2025-07-07
U001200,0.004105,0,
U001201,0.002388,0,
U001202,0.042196,0,
U001203,0.002734,0,
U001204,0.000604,0,
U001205,0.336515,0,
U001206,0.008378,0,
U001207,0.00789,0,
U001208,0.000652,0,
U001209,0.881744,1,2025-07-29
U001210,0.000902,0,
U001211,0.089682,0,
U001212,0.037217,0,
U001213,0.272129,1,2025-07-08
U001214,0.020873,0,
U001215,0.002041,0,
U001216,0.002972,0,
U001217,0.376338,0,
U001218,0.002373,0,
U001219,0.002236,0,
U001220,0.01698,0,
U001221,0.016112,0,
U001222,0.043974,0,
U001223,0.001494,0,
U001224,0.000678,0,
U001225,0.000434,0,
U001226,0.005737,0,
U001227,0.01172,1,2025-07-09
U001228,0.062407,0,
U001229,0.009694,0,
U001230,0.444244,0,
U001231,0.002729,0,
U001232,0.747278,1,2025-07-27
U001233,0.004398,0,
U001234,0.00125,0,
U001235,0.000391,0,
U001236,0.011032,0,
U001237,0.059456,0,
U001238,0.957802,1,2025-07-11
U001239,0.505731,1,2025-07-17
U001240,0.109852,1,2025-07-08
U001241,0.000989,0,
U001242,0.001188,0,
U001243,0.099587,0,
U001244,0.000148,0,
U001245,0.002562,0,
U001246,0.72037,1,2025-07-24
U001247,0.210459,0,
U001248,0.320272,1,2025-07-18
U001249,0.019432,0,
U001250,0.734256,1,2025-07-18
U001251,0.00738,0,
U001252,0.011349,0,
U001253,0.003164,0,
U001254,0.436678,0,
U001255,0.549343,1,2025-07-26
U001256,0.137412,0,
U001257,0.000314,0,
U001258,0.009661,0,
U001259,0.008768,0,
U001260,0.408162,0,
U001261,8.2e-05,0,
U001262,0.000275,0,
U001263,0.827731,0,
U001264,0.016274,0,
U001265,0.709005,1,2025-07-11
U001266,0.004809,0,
U001267,0.228669,1,2025-07-04
U001268,0.000801,0,
U001269,0.001449,0,
U001270,0.004396,0,
U001271,0.12632,0,
U001272,0.097713,0,
U001273,0.000203,0,
U001274,0.000248,0,
U001275,0.17225,0,
U001276,0.105111,0,
U001277,0.125218,0,
U001278,0.439736,0,
U001279,0.000522,0,
U001280,0.014921,0,
U001281,0.001644,0,
U001282,0.003148,0,
U001283,0.000829,0,
U001284,0.387792,1,2025-07-22
U001285,0.684557,0,
U001286,0.025489,1,2025-07-02
U001287,0.773561,1,2025-07-15
U001288,0.03913,0,
U001289,0.821612,1,2025-07-31
U001290,0.916745,1,2025-07-07
U001291,0.624531,1,2025-07-29
U001292,0.883692,1,2025-07-21
U001293,0.72107,1,2025-07-16
U001294,0.000288,0,
U001295,0.014349,0,
U001296,0.636795,1,2025-07-04
U001297,0.295209,0,
U001298,0.013746,0,
U001299,0.727466,1,2025-07-13
U001300,0.019185,0,
U001301,0.017407,0,
U001302,0.001486,0,
U001303,0.000696,0,
U001304,0.060317,0,
U001305,0.000137,0,
U001306,0.060891,0,
U001307,0.893784,1,2025-07-24
U001308,0.002827,0,
U001309,0.044139,0,
U001310,0.001304,0,
U001311,0.56905,0,
U001312,0.107288,0,
U001313,0.000515,0,
U001314,0.314461,1,2025-07-20
U001315,0.051321,0,
U001316,0.014753,0,
U001317,0.265999,0,
U001318,0.032584,0,
U001319,0.032038,0,
U001320,0.006839,0,
U001321,0.027647,0,
U001322,0.62763,1,2025-07-12
U001323,0.001291,0,
U001324,0.019717,0,
U001325,0.000219,0,
U001326,0.238195,1,2025-07-21
U001327,0.226869,0,
U001328,0.018627,0,
U001329,0.0096,0,
U001330,0.007739,0,
U001331,0.376888,1,2025-07-29
U001332,0.002794,0,
U001333,0.002215,0,
U001334,0.587818,0,
U001335,0.014599,0,
U001336,0.010234,0,
U001337,0.021388,0,
U001338,0.000367,0,
U001339,0.171079,0,
U001340,0.200432,0,
U001341,0.725368,1,2025-07-30
U001342,0.376982,1,2025-07-28
U001343,0.000892,0,
U001344,0.030371,0,
U001345,0.092243,0,
U001346,0.154948,0,
U001347,0.096906,0,
U001348,0.00229,0,
U001349,0.068849,0,
U001350,0.347162,1,2025-07-23
U001351,0.721505,0,
U001352,0.305781,0,
U001353,0.013658,0,
U001354,0.004429,0,
U001355,0.004956,0,
U001356,0.011873,0,
U001357,0.453933,1,2025-07-31
U001358,0.0554,0,
U001359,0.013236,0,
U001360,0.004808,0,
U001361,0.421394,1,2025-07-13
U001362,0.016142,0,
U001363,0.004878,0,
U001364,0.643138,1,2025-07-16
U001365,0.152203,0,
U001366,0.005482,0,
U001367,0.007776,0,
U001368,0.033357,0,
U001369,0.320725,0,
U001370,0.613085,0,
U001371,0.000136,0,
U001372,0.169156,0,
U001373,0.169559,0,
U001374,0.006038,0,
U001375,0.008194,0,
U001376,0.024811,0,
U001377,0.455125,1,2025-07-21
U001378,0.012961,0,
U001379,0.013459,0,
U001380,0.082505,0,
U001381,0.65734,0,
U001382,0.081329,0,
U001383,0.329305,1,2025-07-19
U001384,0.000103,0,
U001385,0.681508,1,2025-07-08
U001386,0.001155,0,
U001387,0.000832,0,
U001388,0.142327,0,
U001389,0.007795,0,
U001390,0.000258,0,
U001391,0.165457,0,
U001392,0.002121,0,
U001393,0.000653,0,
U001394,0.136282,0,
U001395,0.236634,0,
U001396,0.097649,0,
U001397,6.6e-05,0,
U001398,0.960869,1,2025-07-23
U001399,0.805458,1,2025-07-22
U001400,0.000436,0,
U001401,0.046889,0,
U001402,0.00028,0,
U001403,0.024308,0,
U001404,0.000108,0,
U001405,0.413388,0,
U001406,0.926104,1,2025-07-23
U001407,0.01223,0,
U001408,0.102771,0,
U001409,0.034859,0,
U001410,0.000525,0,
U001411,0.115686,0,
U001412,0.004146,0,
U001413,0.583876,1,2025-07-15
U001414,0.010221,0,
U001415,0.000411,0,
U001416,0.004664,0,
U001417,0.002785,0,
U001418,0.135732,1,2025-07-17
U001419,0.088507,0,
U001420,0.006655,0,
U001421,0.006117,0,
U001422,0.062354,1,2025-07-07
U001423,0.165903,0,
U001424,0.001132,0,
U001425,0.000305,0,
U001426,0.000251,0,
U001427,0.030402,0,
U001428,0.023556,0,
U001429,0.000449,0,
U001430,0.005591,0,
U001431,0.066522,0,
U001432,0.002556,0,
U001433,0.861931,1,2025-07-16
U001434,0.502494,1,2025-07-23
U001435,0.033429,0,
U001436,0.007115,0,
U001437,0.004018,0,
U001438,0.383696,1,2025-07-24
U001439,0.1114,0,
U001440,0.001712,0,
U001441,0.678225,0,
U001442,0.899758,1,2025-07-07
U001443,0.309624,0,
U001444,0.024064,0,
U001445,0.001574,0,
U001446,0.496181,0,
U001447,0.003418,0,
U001448,0.136916,1,2025-07-23
U001449,0.030751,0,
U001450,0.048576,0,
U001451,0.008909,0,
U001452,0.045153,0,
U001453,0.029443,0,
U001454,0.156864,0,
U001455,0.168317,0,
U001456,0.015787,0,
U001457,0.012463,0,
U001458,0.009077,0,
U001459,0.12116,1,2025-07-23
U001460,0.002143,0,
U001461,0.125216,0,
U001462,0.313032,0,
U001463,0.026626,0,
U001464,0.030207,0,
U001465,0.662634,1,2025-07-04
U001466,0.004972,0,
U001467,0.072378,0,
U001468,0.959005,1,2025-07-03
U001469,0.304203,1,2025-07-19
U001470,0.011762,0,
U001471,0.046244,0,
U001472,0.379949,0,
U001473,0.107472,0,
U001474,0.000286,0,
U001475,0.001604,0,
U001476,0.430993,0,
U001477,0.025772,0,
U001478,0.007697,0,
U001479,0.009143,0,
U001480,0.126641,0,
U001481,0.039116,0,
U001482,0.370655,1,2025-07-05
U001483,0.186949,1,2025-07-27
U001484,0.895603,1,2025-07-07
U001485,0.470287,0,
U001486,0.037395,0,
U001487,0.049632,0,
U001488,0.000496,0,
U001489,0.202622,0,
U001490,0.007011,0,
U001491,0.192904,0,
U001492,0.464067,1,2025-07-23
U001493,0.000497,0,
U001494,0.713487,1,2025-07-27
U001495,8.6e-05,0,
U001496,0.006732,0,
U001497,0.008444,0,
U001498,0.018948,0,
U001499,0.069676,0,
U001500,0.698729,0,
U001501,0.055782,0,
U001502,0.102418,0,
U001503,0.470986,0,
U001504,0.202865,0,
U001505,0.000391,0,
U001506,0.575498,1,2025-07-27
U001507,0.002293,0,
U001508,0.228144,0,
U001509,0.677407,0,
U001510,0.729446,1,2025-07-12
U001511,0.004064,0,
U001512,0.000584,0,
U001513,0.143516,0,
U001514,0.002678,0,
U001515,0.063794,1,2025-07-08
U001516,0.11046,0,
U001517,0.194042,0,
U001518,0.013282,0,
U001519,0.002174,0,
U001520,0.588708,0,
U001521,0.008595,0,
U001522,0.002785,0,
U001523,0.120252,0,
U001524,0.022342,0,
U001525,0.520943,1,2025-07-21
U001526,0.00354,0,
U001527,0.001981,0,
U001528,0.470481,1,2025-07-28
U001529,0.000347,0,
U001530,0.039595,0,
U001531,0.97431,1,2025-07-07
U001532,0.106565,1,2025-07-29
U001533,0.00107,0,
U001534,0.001659,0,
U001535,0.001392,0,
U001536,0.002819,0,
U001537,0.556744,1,2025-07-05
U001538,0.014455,0,
U001539,0.082996,0,
U001540,0.434682,0,
U001541,0.007058,0,
U001542,0.728379,1,2025-07-14
U001543,0.007877,0,
U001544,0.007273,0,
U001545,0.402404,1,2025-07-06
U001546,0.000951,0,
U001547,0.045384,0,
U001548,0.079669,0,
U001549,0.028126,0,
U001550,0.759753,1,2025-07-26
U001551,0.034332,0,
U001552,0.634092,1,2025-07-30
U001553,0.000203,0,
U001554,0.000853,0,
U001555,0.020641,0,
U001556,0.535938,1,2025-07-11
U001557,0.003323,0,
U001558,0.676094,0,
U001559,0.005688,0,
U001560,0.012108,0,
U001561,0.029446,0,
U001562,0.000915,0,
U001563,0.380935,0,
U001564,0.002657,0,
U001565,0.314437,0,
U001566,0.035919,0,
U001567,0.020772,0,
U001568,0.085015,0,
U001569,0.208081,0,
U001570,0.756822,0,
U001571,0.013202,0,
U001572,0.146406,0,
U001573,0.24003,1,2025-07-07
U001574,0.015583,0,
U001575,0.325279,0,
U001576,0.016608,0,
U001577,0.752371,1,2025-07-31
U001578,0.778483,1,2025-07-29
U001579,0.843936,1,2025-07-27
U001580,0.712863,1,2025-07-16
U001581,0.391492,0,
U001582,0.506577,1,2025-07-21
U001583,0.000868,0,
U001584,0.013273,0,
U001585,0.078758,0,
U001586,0.000776,0,
U001587,0.785251,1,2025-07-31
U001588,0.533734,0,
U001589,0.010736,0,
U001590,0.005127,0,
U001591,0.035918,0,
U001592,0.005723,0,
U001593,0.784383,0,
U001594,0.208353,0,
U001595,0.134785,0,
U001596,0.006553,0,
U001597,0.003194,0,
U001598,0.000287,0,
U001599,0.001295,0,
U001600,0.000524,0,
U001601,0.000679,0,
U001602,0.045841,0,
U001603,0.001125,0,
U001604,0.293887,0,
U001605,0.000695,0,
U001606,0.433847,0,
U001607,0.081001,1,2025-07-16
U001608,0.000498,0,
U001609,0.000203,0,
U001610,0.135825,0,
U001611,0.001129,0,
U001612,0.08835,1,2025-07-21
U001613,0.00091,0,
U001614,0.46307,0,
U001615,0.000689,0,
U001616,0.012959,0,
U001617,0.196706,1,2025-07-12
U001618,0.016038,0,
U001619,0.012029,0,
U001620,0.314935,1,2025-07-27
U001621,0.027032,0,
U001622,0.000195,0,
U001623,0.019607,0,
U001624,0.00019,0,
U001625,0.958721,1,2025-07-02
U001626,0.318748,0,
U001627,0.335189,0,
U001628,0.011426,0,
U001629,0.680952,1,2025-07-20
U001630,0.18197,0,
U001631,0.000773,0,
U001632,0.824422,0,
U001633,0.096665,0,
U001634,0.136533,1,2025-07-25
U001635,0.001666,0,
U001636,0.000504,0,
U001637,0.23893,1,2025-07-09
U001638,0.606457,0,
U001639,0.057179,0,
U001640,0.000384,0,
U001641,0.389547,1,2025-07-13
U001642,0.014713,0,
U001643,0.011213,0,
U001644,0.583121,1,2025-07-26
U001645,0.009701,0,
U001646,0.000354,0,
U001647,0.000114,0,
U001648,0.7588,1,2025-07-11
U001649,0.002728,0,
U001650,0.195189,0,
U001651,0.664777,1,2025-07-16
U001652,0.727805,1,2025-07-13
U001653,0.003456,0,
U001654,0.060457,0,
U001655,0.104343,0,
U001656,0.120729,1,2025-07-07
U001657,0.683933,0,
U001658,0.38301,1,2025-07-20
U001659,0.034411,0,
U001660,0.00142,0,
U001661,0.836324,1,2025-07-14
U001662,0.003739,0,
U001663,0.876814,0,
U001664,0.004721,0,
U001665,0.075596,0,
U001666,0.906993,1,2025-07-02
U001667,0.020892,0,
U001668,0.000123,0,
U001669,0.226046,0,
U001670,0.003208,0,
U001671,0.001796,0,
U001672,0.027347,0,
U001673,0.014385,0,
U001674,0.111075,0,
U001675,0.000347,0,
U001676,0.03309,0,
U001677,0.500744,1,2025-07-12
U001678,0.000291,0,
U001679,0.005578,0,
U001680,0.159447,0,
U001681,0.448619,0,
U001682,0.24799,0,
U001683,0.663125,1,2025-07-30
U001684,0.005089,0,
U001685,0.026119,0,
U001686,0.120584,0,
U001687,0.956565,1,2025-07-04
U001688,0.132121,0,
U001689,0.008404,0,
U001690,0.014737,0,
U001691,0.000455,0,
U001692,0.762989,1,2025-07-20
U001693,0.091979,0,
U001694,0.010416,0,
U001695,0.005727,0,
U001696,0.002219,0,
U001697,0.007024,0,
U001698,0.075449,0,
U001699,0.119375,0,
U001700,0.021144,0,
U001701,0.203266,1,2025-07-15
U001702,0.493876,1,2025-07-20
U001703,0.007,0,
U001704,0.010011,0,
U001705,0.00134,0,
U001706,0.000207,0,
U001707,0.003243,0,
U001708,0.133284,0,
U001709,0.000508,0,
U001710,0.000266,0,
U001711,0.411852,0,
U001712,0.003518,0,
U001713,0.058973,0,
U001714,0.355288,1,2025-07-24
U001715,0.692838,0,
U001716,0.024884,0,
U001717,0.368871,1,2025-07-16
U001718,0.61689,1,2025-07-21
U001719,0.00844,0,
U001720,0.020149,0,
U001721,0.015748,0,
U001722,0.015622,0,
U001723,0.000607,0,
U001724,0.006322,0,
U001725,0.019488,0,
U001726,0.000441,0,
U001727,0.077346,0,
U001728,0.029832,0,
U001729,0.088682,0,
U001730,0.769888,1,2025-07-21
U001731,0.025912,0,
U001732,0.096627,0,
U001733,0.214911,1,2025-07-09
U001734,0.000131,0,
U001735,0.487442,1,2025-07-06
U001736,0.000187,0,
U001737,0.151662,0,
U001738,0.335075,1,2025-07-30
U001739,0.013332,0,
U001740,0.169254,0,
U001741,0.023296,0,
U001742,0.002308,0,
U001743,0.00068,0,
U001744,0.001818,0,
U001745,0.001689,0,
U001746,0.497019,1,2025-07-06
U001747,0.019297,0,
U001748,0.005254,0,
U001749,0.098115,0,
U001750,0.000801,0,
U001751,0.002386,0,
U001752,0.164407,0,
U001753,0.455496,1,2025-07-10
U001754,0.021983,0,
U001755,0.00043,0,
U001756,0.156483,0,
U001757,0.38471,0,
U001758,0.003762,0,
U001759,0.003753,0,
U001760,0.000812,0,
U001761,0.075008,0,
U001762,0.912696,1,2025-07-25
U001763,0.105811,1,2025-07-22
U001764,0.006195,0,
U001765,0.071881,0,
U001766,0.469479,1,2025-07-28
U001767,0.002581,0,
U001768,0.572544,0,
U001769,0.017495,0,
U001770,0.01162,0,
U001771,0.314756,1,2025-07-11
U001772,0.004298,0,
U001773,0.332992,1,2025-07-31
U001774,0.189644,1,2025-07-07
U001775,0.00988,0,
U001776,0.009433,0,
U001777,0.014858,0,
U001778,0.044926,0,
U001779,0.156696,0,
U001780,0.076088,0,
U001781,0.004082,0,
U001782,0.860217,1,2025-07-21
U001783,0.000192,0,
U001784,0.252922,0,
U001785,0.003338,0,
U001786,0.009112,0,
U001787,0.409738,1,2025-07-28
U001788,0.079617,0,
U001789,0.275062,1,2025-07-04
U001790,0.00318,0,
U001791,0.024295,0,
U001792,0.532654,1,2025-07-27
U001793,0.129475,0,
U001794,0.312957,0,
U001795,0.546182,0,
U001796,0.016778,0,
U001797,0.001489,0,
U001798,0.113031,0,
U001799,0.001202,0,
U001800,0.019596,0,
U001801,0.218337,0,
U001802,0.01592,0,
U001803,0.034682,0,
U001804,0.516771,1,2025-07-02
U001805,0.352029,0,
U001806,0.025736,0,
U001807,0.593128,1,2025-07-31
U001808,0.013816,0,
U001809,0.138858,0,
U001810,0.000753,0,
U001811,0.005096,0,
U001812,0.006216,0,
U001813,0.000123,0,
U001814,0.001786,0,
U001815,0.001533,0,
U001816,0.072495,0,
U001817,0.000635,0,
U001818,0.000535,0,
U001819,0.63896,0,
U001820,0.390091,1,2025-07-21
U001821,0.693823,1,2025-07-28
U001822,0.024601,0,
U001823,0.000648,0,
U001824,0.074983,0,
U001825,0.375916,0,
U001826,0.001639,0,
U001827,0.149851,0,
U001828,0.379354,1,2025-07-25
U001829,0.204406,0,
U001830,0.016198,0,
U001831,0.037876,0,
U001832,0.032252,0,
U001833,0.438728,0,
U001834,0.005346,0,
U001835,0.002193,0,
U001836,0.000131,0,
U001837,0.301584,0,
U001838,0.612946,1,2025-07-20
U001839,0.800314,1,2025-07-10
U001840,0.069603,0,
U001841,0.743474,1,2025-07-19
U001842,0.841973,1,2025-07-16
U001843,0.012169,0,
U001844,0.123838,0,
U001845,0.00023,0,
U001846,0.016017,0,
U001847,0.003178,0,
U001848,0.014381,0,
U001849,0.454869,1,2025-07-19
U001850,0.662113,0,
U001851,0.040724,0,
U001852,0.785389,1,2025-07-25
U001853,0.016532,0,
U001854,0.000988,0,
U001855,0.003838,0,
U001856,0.055522,0,
U001857,0.002192,0,
U001858,0.009366,0,
U001859,0.000499,0,
U001860,0.002299,0,
U001861,0.603239,1,2025-07-26
U001862,0.000554,0,
U001863,0.003969,0,
U001864,0.003701,0,
U001865,0.008825,0,
U001866,0.003841,0,
U001867,0.002089,0,
U001868,0.298706,1,2025-07-04
U001869,0.12886,0,
U001870,0.165136,0,
U001871,0.371224,1,2025-07-27
U001872,0.008035,0,
U001873,0.003354,0,
U001874,0.001749,0,
U001875,0.007022,0,
U001876,0.002879,0,
U001877,0.067358,0,
U001878,0.115079,0,
U001879,0.001415,0,
U001880,0.000368,0,
U001881,0.271967,0,
U001882,0.015183,0,
U001883,0.756141,1,2025-07-10
U001884,0.434327,0,
U001885,0.817465,1,2025-07-16
U001886,0.015607,0,
U001887,0.020586,0,
U001888,0.490334,1,2025-07-29
U001889,0.041844,1,2025-07-20
U001890,0.668728,0,
U001891,0.081,0,
U001892,0.000437,0,
U001893,0.002288,0,
U001894,0.005039,0,
U001895,0.000179,0,
U001896,0.330594,0,
U001897,0.000638,0,
U001898,0.057285,0,
U001899,0.426973,1,2025-07-02
U001900,0.028141,0,
U001901,0.033611,0,
U001902,0.052741,0,
U001903,0.021632,0,
U001904,0.022775,0,
U001905,0.859088,0,
U001906,0.179141,0,
U001907,0.82879,1,2025-07-10
U001908,0.798097,0,
U001909,0.002214,0,
U001910,0.171603,0,
U001911,0.139553,0,
U001912,0.467845,0,
U001913,0.060024,0,
U001914,0.276546,0,
U001915,0.710631,0,
U001916,0.081455,0,
U001917,0.213233,0,
U001918,0.001917,0,
U001919,0.153844,0,
U001920,0.10514,1,2025-07-29
U001921,0.034796,0,
U001922,0.002705,0,
U001923,0.011909,0,
U001924,0.009621,0,
U001925,0.000784,0,
U001926,0.002387,0,
U001927,0.574941,1,2025-07-14
U001928,0.028066,0,
U001929,0.7517,0,
U001930,0.009679,0,
U001931,0.148178,0,
U001932,0.232598,0,
U001933,0.243774,1,2025-07-06
U001934,0.228532,0,
U001935,0.429632,0,
U001936,0.206479,0,
U001937,0.07857,0,
U001938,0.000294,0,
U001939,0.108792,0,
U001940,0.195048,1,2025-07-28
U001941,0.010184,0,
U001942,0.007125,0,
U001943,0.280591,0,
U001944,0.005933,0,
U001945,0.319413,1,2025-07-07
U001946,0.195464,0,
U001947,0.227651,1,2025-07-10
U001948,0.555153,1,2025-07-17
U001949,0.82141,1,2025-07-11
U001950,0.086472,0,
U001951,0.395758,0,
U001952,0.004457,0,
U001953,0.047494,0,
U001954,0.423267,1,2025-07-23
U001955,0.029819,0,
U001956,0.014296,0,
U001957,0.143229,0,
U001958,0.00255,0,
U001959,0.654189,1,2025-07-03
U001960,0.019204,0,
U001961,0.000804,0,
U001962,0.099282,0,
U001963,0.005459,0,
U001964,0.000352,0,
U001965,0.109222,0,
U001966,0.00875,0,
U001967,0.000652,0,
U001968,0.197348,0,
U001969,0.25371,0,
U001970,0.415088,1,2025-07-10
U001971,0.008439,0,
U001972,0.00316,0,
U001973,0.956098,1,2025-07-27
U001974,0.251701,0,
U001975,0.001896,0,
U001976,0.967309,1,2025-07-05
U001977,0.000354,0,
U001978,0.490858,1,2025-07-15
U001979,0.052657,1,2025-07-02
U001980,0.954496,1,2025-07-28
U001981,0.700022,0,
U001982,0.011387,0,
U001983,0.090127,0,
U001984,0.006947,0,
U001985,0.180701,0,
U001986,0.402581,1,2025-07-25
U001987,0.000162,0,
U001988,0.000854,0,
U001989,0.000949,0,
U001990,0.0002,0,
U001991,0.004649,0,
U001992,0.600005,1,2025-07-28
U001993,0.002195,0,
U001994,0.229854,0,
U001995,0.940935,1,2025-07-09
U001996,0.27847,0,
U001997,0.010383,0,
U001998,0.822278,1,2025-07-26
U001999,0.512673,1,2025-07-06
U002000,0.077755,0,
U002001,0.893921,1,2025-07-31
U002002,0.05254,0,
U002003,0.026892,0,
U002004,0.574013,0,
U002005,0.005035,0,
U002006,0.750269,0,
U002007,0.001296,0,
U002008,0.000303,0,
U002009,0.046582,0,
U002010,0.000467,0,
U002011,0.156418,0,
U002012,0.00137,0,
U002013,0.761431,1,2025-07-25
U002014,0.003159,0,
U002015,0.630815,1,2025-07-15
U002016,0.005389,0,
U002017,0.001854,0,
U002018,0.000558,0,
U002019,0.411247,0,
U002020,0.980818,1,2025-07-24
U002021,0.48199,1,2025-07-25
U002022,0.004014,0,
U002023,0.001181,0,
U002024,0.000218,0,
U002025,0.010411,0,
U002026,0.327707,1,2025-07-27
U002027,0.050502,0,
U002028,0.333302,0,
U002029,0.993169,1,2025-07-06
U002030,0.000206,0,
U002031,0.095516,1,2025-07-09
U002032,0.015912,0,
U002033,0.000355,0,
U002034,0.000267,0,
U002035,0.124998,0,
U002036,0.00018,0,
U002037,0.718742,1,2025-07-06
U002038,0.769314,0,
U002039,0.908402,1,2025-07-31
U002040,0.247586,0,
U002041,0.000236,0,
U002042,0.000132,0,
U002043,0.003129,0,
U002044,0.410809,0,
U002045,0.909184,1,2025-07-31
U002046,0.02731,0,
U002047,0.004277,0,
U002048,0.018085,0,
U002049,0.172744,0,
U002050,0.319301,0,
U002051,0.009154,0,
U002052,0.013646,0,
U002053,0.003694,0,
U002054,0.000626,0,
U002055,0.015469,0,
U002056,0.623306,1,2025-07-26
U002057,0.000197,0,
U002058,0.059929,0,
U002059,0.007764,0,
U002060,0.00034,0,
U002061,0.000418,0,
U002062,0.02797,0,
U002063,0.000303,0,
